client timestamp,button,state,x,y
28,NoButton,Move,516,260
28,NoButton,Move,518,261
33,NoButton,Move,521,263
42,NoButton,Move,524,264
50,NoButton,Move,527,265
58,NoButton,Move,530,266
66,NoButton,Move,535,267
74,NoButton,Move,539,267
89,NoButton,Move,548,269
95,NoButton,Move,555,269
98,NoButton,Move,565,270
106,NoButton,Move,573,272
114,NoButton,Move,581,273
122,NoButton,Move,588,275
130,NoButton,Move,596,276
138,NoButton,Move,606,278
146,NoButton,Move,617,280
154,NoButton,Move,629,284
162,NoButton,Move,644,286
170,NoButton,Move,662,288
178,NoButton,Move,686,295
186,NoButton,Move,710,299
194,NoButton,Move,733,302
202,NoButton,Move,758,303
210,NoButton,Move,786,307
218,NoButton,Move,819,308
226,NoButton,Move,853,310
234,NoButton,Move,883,310
242,NoButton,Move,918,310
250,NoButton,Move,948,310
258,NoButton,Move,975,310
266,NoButton,Move,997,310
274,NoButton,Move,1013,310
282,NoButton,Move,1027,310
290,NoButton,Move,1036,310
298,NoButton,Move,1041,310
306,NoButton,Move,1044,310
314,NoButton,Move,1046,310
322,NoButton,Move,1046,310
393,NoButton,Move,1047,310
402,NoButton,Move,1047,310
410,NoButton,Move,1049,310
418,NoButton,Move,1051,310
426,NoButton,Move,1053,310
433,NoButton,Move,1054,310
441,NoButton,Move,1055,310
450,NoButton,Move,1056,310
458,NoButton,Move,1057,310
466,NoButton,Move,1058,310
474,NoButton,Move,1058,310
690,NoButton,Move,1059,310
698,NoButton,Move,1059,309
706,NoButton,Move,1059,308
714,NoButton,Move,1059,306
722,NoButton,Move,1058,303
730,NoButton,Move,1058,302
738,NoButton,Move,1056,301
746,NoButton,Move,1056,300
834,NoButton,Move,1055,299
841,NoButton,Move,1055,298
849,NoButton,Move,1054,293
858,NoButton,Move,1053,291
866,NoButton,Move,1052,288
874,NoButton,Move,1051,285
882,NoButton,Move,1050,283
889,NoButton,Move,1049,281
897,NoButton,Move,1048,280
906,NoButton,Move,1048,279
914,NoButton,Move,1047,278
977,NoButton,Move,1046,276
986,NoButton,Move,1046,275
994,NoButton,Move,1046,272
1002,NoButton,Move,1045,270
1010,NoButton,Move,1044,269
1026,NoButton,Move,1044,268
1106,NoButton,Move,1043,268
1130,NoButton,Move,1042,268
1138,NoButton,Move,1042,268
1306,NoButton,Move,1041,268
1314,NoButton,Move,1041,268
1322,NoButton,Move,1039,268
1362,NoButton,Move,1039,268
1370,NoButton,Move,1038,268
1626,NoButton,Move,1037,268
1638,NoButton,Move,1036,268
1650,NoButton,Move,1035,268
1658,NoButton,Move,1034,269
1674,NoButton,Move,1033,270
1682,NoButton,Move,1033,270
1689,NoButton,Move,1032,271
1698,NoButton,Move,1032,271
