client timestamp,button,state,x,y
9,NoButton,Move,495,257
366,NoButton,Move,516,260
378,NoButton,Move,551,268
390,NoButton,Move,597,284
402,NoButton,Move,651,302
415,NoButton,Move,711,318
425,NoButton,Move,746,327
438,NoButton,Move,791,339
450,NoButton,Move,827,349
462,NoButton,Move,854,357
474,NoButton,Move,874,364
486,NoButton,Move,893,371
498,NoButton,Move,908,377
510,NoButton,Move,922,381
522,NoButton,Move,932,387
533,NoButton,Move,938,390
546,NoButton,Move,942,393
558,NoButton,Move,947,395
570,NoButton,Move,951,398
582,NoButton,Move,957,400
594,NoButton,Move,963,403
606,NoButton,Move,965,404
619,NoButton,Move,967,406
630,NoButton,Move,968,407
677,NoButton,Move,968,407
690,NoButton,Move,966,406
701,NoButton,Move,964,404
713,NoButton,Move,962,400
726,NoButton,Move,957,395
738,NoButton,Move,951,386
749,NoButton,Move,946,377
762,NoButton,Move,939,364
774,NoButton,Move,932,354
786,NoButton,Move,926,348
797,NoButton,Move,917,339
809,NoButton,Move,907,330
821,NoButton,Move,894,319
834,NoButton,Move,884,310
846,NoButton,Move,873,301
858,NoButton,Move,860,291
869,NoButton,Move,845,285
881,NoButton,Move,825,276
894,NoButton,Move,804,272
905,NoButton,Move,783,268
917,NoButton,Move,762,265
929,NoButton,Move,749,263
941,NoButton,Move,737,261
953,NoButton,Move,727,259
965,NoButton,Move,722,259
977,NoButton,Move,716,257
989,NoButton,Move,711,257
1000,NoButton,Move,705,257
1013,NoButton,Move,701,258
1025,NoButton,Move,695,263
1037,NoButton,Move,690,265
1049,NoButton,Move,684,267
1061,NoButton,Move,678,270
1073,NoButton,Move,673,272
1085,NoButton,Move,667,274
1097,NoButton,Move,661,276
1109,NoButton,Move,657,278
1121,NoButton,Move,652,280
1133,NoButton,Move,650,280
1145,NoButton,Move,649,280
1158,NoButton,Move,647,280
1205,NoButton,Move,647,279
1217,NoButton,Move,649,276
1229,NoButton,Move,651,275
1241,NoButton,Move,653,273
1253,NoButton,Move,655,272
1265,NoButton,Move,659,272
1277,NoButton,Move,661,272
1289,NoButton,Move,664,272
1301,NoButton,Move,668,272
1314,NoButton,Move,670,272
1375,Left,Pressed,670,272
1384,NoButton,Drag,671,272
1398,NoButton,Drag,672,272
1410,NoButton,Drag,672,271
1459,Left,Released,672,271
1720,NoButton,Move,692,271
1733,NoButton,Move,719,271
1744,NoButton,Move,754,271
1757,NoButton,Move,804,267
1768,NoButton,Move,852,267
1781,NoButton,Move,885,267
1792,NoButton,Move,910,267
1804,NoButton,Move,923,267
1816,NoButton,Move,932,268
1828,NoButton,Move,937,270
1840,NoButton,Move,941,270
1852,NoButton,Move,942,270
1864,NoButton,Move,944,270
1877,NoButton,Move,944,269
1888,NoButton,Move,944,268
1900,NoButton,Move,944,267
1912,NoButton,Move,944,266
1924,NoButton,Move,944,264
1936,NoButton,Move,943,263
1948,NoButton,Move,942,261
1960,NoButton,Move,939,259
1972,NoButton,Move,937,257
1984,NoButton,Move,932,254
1995,NoButton,Move,928,249
2008,NoButton,Move,925,244
2020,NoButton,Move,922,240
2032,NoButton,Move,920,237
2044,NoButton,Move,917,235
2056,NoButton,Move,916,234
2068,NoButton,Move,914,231
2080,NoButton,Move,912,229
2092,NoButton,Move,911,228
2104,NoButton,Move,911,226
2166,Left,Pressed,911,226
2201,NoButton,Drag,911,227
2225,NoButton,Drag,909,228
2250,NoButton,Drag,908,230
2250,Left,Released,908,230
2379,NoButton,Move,896,232
2391,NoButton,Move,876,239
2403,NoButton,Move,849,247
2415,NoButton,Move,819,255
2427,NoButton,Move,789,264
2439,NoButton,Move,740,269
2451,NoButton,Move,711,273
2464,NoButton,Move,692,273
2476,NoButton,Move,671,271
2487,NoButton,Move,658,267
2499,NoButton,Move,646,262
2511,NoButton,Move,636,256
2523,NoButton,Move,627,251
2535,NoButton,Move,621,246
2547,NoButton,Move,616,241
2559,NoButton,Move,611,236
2571,NoButton,Move,607,233
2583,NoButton,Move,604,229
2596,NoButton,Move,601,224
2607,NoButton,Move,598,219
2619,NoButton,Move,595,215
2631,NoButton,Move,594,212
2644,NoButton,Move,592,211
2655,NoButton,Move,591,210
2668,NoButton,Move,589,210
2691,NoButton,Move,588,210
2727,NoButton,Move,588,210
2739,NoButton,Move,589,211
2751,NoButton,Move,592,214
2763,NoButton,Move,593,216
2775,NoButton,Move,596,218
2787,NoButton,Move,598,220
2799,NoButton,Move,600,222
2811,NoButton,Move,602,224
2823,NoButton,Move,605,226
2835,NoButton,Move,607,228
2847,NoButton,Move,609,230
2859,NoButton,Move,611,232
2871,NoButton,Move,613,233
2883,NoButton,Move,614,236
2895,NoButton,Move,616,236
2907,NoButton,Move,620,237
2919,NoButton,Move,624,237
2931,NoButton,Move,632,239
2943,NoButton,Move,644,242
2955,NoButton,Move,658,244
2967,NoButton,Move,671,246
2979,NoButton,Move,687,246
2991,NoButton,Move,706,250
3003,NoButton,Move,719,252
3015,NoButton,Move,729,254
3027,NoButton,Move,737,256
3039,NoButton,Move,743,258
3051,NoButton,Move,748,261
3063,NoButton,Move,753,263
3076,NoButton,Move,758,263
3086,NoButton,Move,766,266
3098,NoButton,Move,774,268
3111,NoButton,Move,784,270
3122,NoButton,Move,793,270
3134,NoButton,Move,801,272
3147,NoButton,Move,813,272
3159,NoButton,Move,825,275
3171,NoButton,Move,839,277
3183,NoButton,Move,856,279
3195,NoButton,Move,876,282
3207,NoButton,Move,890,284
3219,NoButton,Move,902,287
3231,NoButton,Move,915,289
3242,NoButton,Move,928,289
3254,NoButton,Move,938,291
3266,NoButton,Move,944,293
3278,NoButton,Move,950,295
3290,NoButton,Move,954,297
3302,NoButton,Move,959,298
3314,NoButton,Move,960,300
3326,NoButton,Move,961,300
3350,NoButton,Move,961,301
3374,NoButton,Move,961,301
3387,NoButton,Move,959,301
3399,NoButton,Move,955,299
3411,NoButton,Move,950,298
3422,NoButton,Move,948,295
3434,NoButton,Move,942,293
3445,NoButton,Move,937,291
3457,NoButton,Move,929,289
3469,NoButton,Move,923,286
3481,NoButton,Move,917,283
3493,NoButton,Move,913,280
3505,NoButton,Move,910,278
3517,NoButton,Move,908,277
3529,NoButton,Move,907,277
3565,NoButton,Move,907,277
3577,NoButton,Move,907,279
3589,NoButton,Move,907,281
3601,NoButton,Move,907,282
3613,NoButton,Move,905,283
3637,NoButton,Move,904,285
3674,NoButton,Move,904,285
3685,NoButton,Move,905,285
3697,NoButton,Move,907,285
3734,NoButton,Move,907,286
3770,NoButton,Move,908,286
3782,NoButton,Move,910,286
3794,NoButton,Move,912,286
3805,NoButton,Move,916,286
3818,NoButton,Move,918,286
3830,NoButton,Move,922,286
3842,NoButton,Move,925,286
3854,NoButton,Move,929,286
3866,NoButton,Move,933,286
3878,NoButton,Move,935,286
3890,NoButton,Move,937,286
3902,NoButton,Move,939,286
3914,NoButton,Move,941,286
3926,NoButton,Move,943,286
3938,NoButton,Move,945,286
3950,NoButton,Move,948,286
3962,NoButton,Move,949,286
3974,NoButton,Move,950,286
3985,NoButton,Move,951,286
3997,NoButton,Move,953,286
4010,NoButton,Move,954,284
4022,NoButton,Move,956,283
4033,NoButton,Move,956,279
4045,NoButton,Move,957,276
4057,NoButton,Move,959,272
4069,NoButton,Move,961,266
4082,NoButton,Move,961,264
4093,NoButton,Move,962,262
4106,NoButton,Move,964,261
4118,NoButton,Move,965,261
4130,NoButton,Move,966,261
4141,NoButton,Move,968,262
4153,NoButton,Move,970,264
4165,NoButton,Move,975,267
4177,NoButton,Move,979,270
4190,NoButton,Move,985,273
4201,NoButton,Move,991,276
4213,NoButton,Move,996,278
4226,NoButton,Move,1000,278
4237,NoButton,Move,1002,278
4249,NoButton,Move,1004,278
4261,NoButton,Move,1008,278
4274,NoButton,Move,1010,277
4286,NoButton,Move,1013,277
4297,NoButton,Move,1014,276
