client timestamp,button,state,x,y
382,NoButton,Move,482,233
388,NoButton,Move,483,235
396,NoButton,Move,484,237
405,NoButton,Move,485,239
413,NoButton,Move,486,242
420,NoButton,Move,487,244
428,NoButton,Move,488,247
436,NoButton,Move,490,250
444,NoButton,Move,491,252
452,NoButton,Move,491,254
461,NoButton,Move,492,257
469,NoButton,Move,493,259
476,NoButton,Move,494,261
484,NoButton,Move,495,263
492,NoButton,Move,496,265
500,NoButton,Move,496,268
508,NoButton,Move,497,270
516,NoButton,Move,499,274
525,NoButton,Move,500,278
532,NoButton,Move,503,282
540,NoButton,Move,505,288
548,NoButton,Move,507,293
556,NoButton,Move,509,298
564,NoButton,Move,512,304
572,NoButton,Move,514,310
580,NoButton,Move,516,316
588,NoButton,Move,519,322
596,NoButton,Move,523,328
604,NoButton,Move,526,334
613,NoButton,Move,530,341
620,NoButton,Move,533,348
628,NoButton,Move,537,354
636,NoButton,Move,541,359
645,NoButton,Move,544,363
652,NoButton,Move,545,367
660,NoButton,Move,547,370
668,NoButton,Move,548,372
676,NoButton,Move,549,373
684,NoButton,Move,550,374
693,NoButton,Move,550,376
700,NoButton,Move,551,376
709,NoButton,Move,551,377
724,NoButton,Move,552,377
845,NoButton,Move,553,377
852,NoButton,Move,553,377
860,NoButton,Move,554,377
868,NoButton,Move,555,377
876,NoButton,Move,556,377
885,NoButton,Move,560,378
892,NoButton,Move,563,378
900,NoButton,Move,568,379
908,NoButton,Move,572,380
917,NoButton,Move,576,381
924,NoButton,Move,582,383
932,NoButton,Move,588,385
940,NoButton,Move,595,388
948,NoButton,Move,602,391
956,NoButton,Move,611,394
964,NoButton,Move,619,397
972,NoButton,Move,629,400
980,NoButton,Move,638,404
988,NoButton,Move,648,407
997,NoButton,Move,658,410
1004,NoButton,Move,666,413
1013,NoButton,Move,674,416
1020,NoButton,Move,683,420
1028,NoButton,Move,690,423
1036,NoButton,Move,696,425
1044,NoButton,Move,701,426
1052,NoButton,Move,706,428
1060,NoButton,Move,709,429
1069,NoButton,Move,712,431
1077,NoButton,Move,716,432
1085,NoButton,Move,718,433
1092,NoButton,Move,721,435
1100,NoButton,Move,724,436
1108,NoButton,Move,729,437
1116,NoButton,Move,733,439
1124,NoButton,Move,738,441
1132,NoButton,Move,742,442
1140,NoButton,Move,748,443
1148,NoButton,Move,753,445
1156,NoButton,Move,760,446
1164,NoButton,Move,767,446
1172,NoButton,Move,776,449
1180,NoButton,Move,784,450
1188,NoButton,Move,792,451
1200,NoButton,Move,801,452
1204,NoButton,Move,811,454
1213,NoButton,Move,822,455
1220,NoButton,Move,831,455
1229,NoButton,Move,842,455
1236,NoButton,Move,852,455
1244,NoButton,Move,863,455
1253,NoButton,Move,873,455
1260,NoButton,Move,883,455
1268,NoButton,Move,893,455
1276,NoButton,Move,904,455
1284,NoButton,Move,916,455
1293,NoButton,Move,927,455
1300,NoButton,Move,940,455
1308,NoButton,Move,952,454
1316,NoButton,Move,965,451
1324,NoButton,Move,979,450
1332,NoButton,Move,992,448
1340,NoButton,Move,1005,446
1348,NoButton,Move,1017,445
1356,NoButton,Move,1029,444
1364,NoButton,Move,1042,443
1372,NoButton,Move,1051,443
1380,NoButton,Move,1061,443
1388,NoButton,Move,1071,443
1396,NoButton,Move,1079,443
1404,NoButton,Move,1087,443
1412,NoButton,Move,1094,443
1420,NoButton,Move,1100,443
1428,NoButton,Move,1106,442
1436,NoButton,Move,1110,441
1444,NoButton,Move,1115,439
1452,NoButton,Move,1117,438
1460,NoButton,Move,1118,437
1468,NoButton,Move,1121,436
1476,NoButton,Move,1121,435
1484,NoButton,Move,1122,434
1493,NoButton,Move,1122,433
1500,NoButton,Move,1123,432
1508,NoButton,Move,1123,432
1516,NoButton,Move,1123,431
1524,NoButton,Move,1123,430
1532,NoButton,Move,1123,429
1541,NoButton,Move,1123,427
1548,NoButton,Move,1123,424
