client timestamp,button,state,x,y
109,NoButton,Move,551,252
123,NoButton,Move,551,253
139,NoButton,Move,550,253
219,NoButton,Move,550,254
227,NoButton,Move,550,255
235,NoButton,Move,550,257
243,NoButton,Move,550,259
251,NoButton,Move,550,263
259,NoButton,Move,550,267
267,NoButton,Move,551,274
275,NoButton,Move,553,281
283,NoButton,Move,554,288
291,NoButton,Move,556,296
299,NoButton,Move,557,306
307,NoButton,Move,559,314
315,NoButton,Move,563,321
323,NoButton,Move,564,327
331,NoButton,Move,567,333
339,NoButton,Move,570,339
347,NoButton,Move,572,344
355,NoButton,Move,573,349
363,NoButton,Move,574,353
371,NoButton,Move,575,356
379,NoButton,Move,575,357
387,NoButton,Move,576,362
395,NoButton,Move,576,363
403,NoButton,Move,576,365
411,NoButton,Move,576,367
419,NoButton,Move,576,369
427,NoButton,Move,576,371
435,NoButton,Move,576,374
443,NoButton,Move,576,375
451,NoButton,Move,576,377
459,NoButton,Move,576,378
467,NoButton,Move,576,379
475,NoButton,Move,575,381
483,NoButton,Move,574,382
491,NoButton,Move,572,383
499,NoButton,Move,569,384
507,NoButton,Move,567,385
515,NoButton,Move,565,386
523,NoButton,Move,561,388
531,NoButton,Move,557,389
539,NoButton,Move,554,391
547,NoButton,Move,550,393
555,NoButton,Move,545,395
563,NoButton,Move,541,397
571,NoButton,Move,535,398
579,NoButton,Move,528,400
587,NoButton,Move,523,403
595,NoButton,Move,517,406
603,NoButton,Move,511,408
611,NoButton,Move,507,410
619,NoButton,Move,504,411
627,NoButton,Move,502,412
635,NoButton,Move,499,413
643,NoButton,Move,499,414
651,NoButton,Move,497,415
659,NoButton,Move,497,416
667,NoButton,Move,496,416
675,NoButton,Move,496,417
683,NoButton,Move,495,419
691,NoButton,Move,494,420
699,NoButton,Move,493,422
707,NoButton,Move,492,425
715,NoButton,Move,491,427
723,NoButton,Move,490,429
731,NoButton,Move,490,430
739,NoButton,Move,490,431
747,NoButton,Move,490,431
755,NoButton,Move,490,432
763,NoButton,Move,490,433
803,NoButton,Move,490,433
811,NoButton,Move,491,434
819,NoButton,Move,492,434
827,NoButton,Move,497,435
834,NoButton,Move,503,436
843,NoButton,Move,508,436
851,NoButton,Move,515,436
859,NoButton,Move,523,436
867,NoButton,Move,531,436
875,NoButton,Move,540,436
883,NoButton,Move,550,436
891,NoButton,Move,556,436
904,NoButton,Move,564,436
907,NoButton,Move,570,436
915,NoButton,Move,573,436
923,NoButton,Move,576,436
931,NoButton,Move,578,436
939,NoButton,Move,578,436
947,NoButton,Move,579,436
995,NoButton,Move,580,436
1003,NoButton,Move,581,436
1011,NoButton,Move,584,436
