client timestamp,button,state,x,y
180,NoButton,Move,527,276
189,NoButton,Move,541,282
201,NoButton,Move,557,290
213,NoButton,Move,578,304
225,NoButton,Move,607,319
237,NoButton,Move,631,334
249,NoButton,Move,653,347
261,NoButton,Move,682,363
273,NoButton,Move,711,378
285,NoButton,Move,735,393
297,NoButton,Move,752,405
309,NoButton,Move,767,413
321,NoButton,Move,780,420
333,NoButton,Move,792,423
345,NoButton,Move,801,425
357,NoButton,Move,806,427
369,NoButton,Move,812,427
381,NoButton,Move,816,427
392,NoButton,Move,821,427
405,NoButton,Move,823,425
417,NoButton,Move,828,423
429,NoButton,Move,836,420
441,NoButton,Move,849,414
452,NoButton,Move,861,408
464,NoButton,Move,871,402
476,NoButton,Move,881,397
488,NoButton,Move,886,394
500,NoButton,Move,891,389
512,NoButton,Move,893,387
524,NoButton,Move,895,384
536,NoButton,Move,895,383
548,NoButton,Move,895,381
560,NoButton,Move,895,380
584,NoButton,Move,894,380
597,NoButton,Move,893,380
609,NoButton,Move,888,380
620,NoButton,Move,880,381
632,NoButton,Move,857,381
645,NoButton,Move,792,385
657,NoButton,Move,708,391
668,NoButton,Move,631,395
680,NoButton,Move,555,402
693,NoButton,Move,495,406
704,NoButton,Move,461,411
717,NoButton,Move,432,416
729,NoButton,Move,413,420
741,NoButton,Move,401,423
753,NoButton,Move,395,425
765,NoButton,Move,389,427
778,NoButton,Move,385,427
788,NoButton,Move,383,428
800,NoButton,Move,381,428
813,NoButton,Move,380,430
824,NoButton,Move,377,430
837,NoButton,Move,375,430
849,NoButton,Move,373,430
860,NoButton,Move,372,429
872,NoButton,Move,370,427
884,NoButton,Move,369,423
896,NoButton,Move,369,418
907,NoButton,Move,369,412
919,NoButton,Move,369,406
931,NoButton,Move,374,401
944,NoButton,Move,379,399
956,NoButton,Move,385,394
968,NoButton,Move,400,383
980,NoButton,Move,448,362
992,NoButton,Move,494,344
1004,NoButton,Move,525,334
1016,NoButton,Move,559,329
1029,NoButton,Move,588,324
1041,NoButton,Move,606,320
1052,NoButton,Move,624,318
1064,NoButton,Move,643,318
1076,NoButton,Move,662,318
1089,NoButton,Move,679,318
1101,NoButton,Move,692,319
1113,NoButton,Move,704,319
1124,NoButton,Move,721,321
