client timestamp,button,state,x,y
12,NoButton,Move,507,255
17,NoButton,Move,507,255
26,NoButton,Move,505,258
34,NoButton,Move,503,264
42,NoButton,Move,501,269
50,NoButton,Move,498,275
58,NoButton,Move,495,283
66,NoButton,Move,492,291
74,NoButton,Move,489,301
82,NoButton,Move,485,310
90,NoButton,Move,480,321
98,NoButton,Move,475,332
106,NoButton,Move,469,345
114,NoButton,Move,465,357
122,NoButton,Move,460,369
130,NoButton,Move,456,380
138,NoButton,Move,453,390
146,NoButton,Move,450,396
154,NoButton,Move,447,402
162,NoButton,Move,444,408
170,NoButton,Move,442,414
178,NoButton,Move,440,419
186,NoButton,Move,438,425
194,NoButton,Move,435,431
202,NoButton,Move,432,439
210,NoButton,Move,429,448
218,NoButton,Move,426,455
226,NoButton,Move,423,462
234,NoButton,Move,420,468
242,NoButton,Move,418,472
250,NoButton,Move,416,476
259,NoButton,Move,415,478
266,NoButton,Move,415,479
610,NoButton,Move,415,479
618,NoButton,Move,415,477
626,NoButton,Move,415,475
634,NoButton,Move,415,472
642,NoButton,Move,415,468
650,NoButton,Move,415,462
658,NoButton,Move,415,459
666,NoButton,Move,415,457
674,NoButton,Move,415,455
682,NoButton,Move,415,454
690,NoButton,Move,415,453
698,NoButton,Move,414,450
706,NoButton,Move,413,450
730,NoButton,Move,413,449
738,NoButton,Move,413,449
978,NoButton,Move,413,449
986,NoButton,Move,411,450
994,NoButton,Move,410,455
1002,NoButton,Move,407,460
1010,NoButton,Move,405,465
1018,NoButton,Move,402,471
1026,NoButton,Move,400,477
1034,NoButton,Move,398,480
1042,NoButton,Move,397,484
1050,NoButton,Move,395,486
1058,NoButton,Move,394,488
1066,NoButton,Move,393,490
1074,NoButton,Move,392,492
1082,NoButton,Move,391,494
1090,NoButton,Move,389,496
1099,NoButton,Move,389,498
1106,NoButton,Move,388,501
1114,NoButton,Move,387,504
1122,NoButton,Move,386,505
1138,NoButton,Move,386,506
1146,NoButton,Move,386,507
1154,NoButton,Move,386,508
1162,NoButton,Move,386,509
1170,NoButton,Move,386,510
1178,NoButton,Move,386,510
