0.6
0.89
0.88
0.81
0.93
0.83
0.65
0.87
0.89
0.85
0.85
0.57
0.75
0.84
0.83
0.86
0.79
0.62
0.86
0.59
0.89
0.44
0.6
0.88
0.62
0.31
0.34
0.32
0.81
0.42
0.61
0.69
0.82
0.1
0.62
0.5
0.1
0.65
0.23
0.42
0.32
0.77
0.38
0.32
0.13
0.78
0.81
0.85
0.59
0.89
0.79
0.8
0.58
0.61
0.75
0.71
0.88
0.86
0.74
0.76
0.88
0.86
0.84
0.74
0.84
0.72
0.84
0.77
0.88
0.85
0.89
0.73
0.81
0.62
0.88
0.81
0.77
0.8
0.63
0.64
0.51
0.85
0.75
0.46
0.86
0.6
0.57
0.57
0.69
0.78
0.86
0.89
0.77
0.79
0.62
0.89
0.63
0.79
0.91
0.72
0.88
0.83
0.82
0.84
0.67
0.8
0.87
0.78
0.82
0.32999317927991473
0.84
0.68
0.65
0.86
0.86
0.88
0.83
0.77
0.78
0.57
0.86
0.9
0.66
0.65
0.79
0.8
0.25
0.89
0.82
0.79
0.9
0.78
0.15
0.83
0.79
0.77
0.85
0.71
0.63
0.48
0.87
0.56
0.74
0.79
0.39
0.85
0.59
0.79
0.75
0.74
0.88
0.81
0.71
0.83
0.55
0.84
0.83
0.86
0.62
0.87
0.58
0.54
0.82
0.87
0.84
0.83
0.87
0.91
0.75
0.87
0.8
0.91
0.85
0.81
0.77
0.75
0.83
0.83
0.8
0.9
0.43
0.6
0.81
0.85
0.88
0.1
0.67
0.81
0.25
0.87
0.79
0.14
0.75
