0.83
0.84
0.74
0.1
0.84
0.0962956924601143
0.64
0.74
0.52
0.88
0.09326562096564794
0.64
0.12651100085930989
0.42
0.08834274093545462
0.68
0.42
0.81
0.8
0.78
0.6
0.76
0.75
0.62
