@relation asd

@attribute Euklideszi numeric
@attribute Xtav numeric
@attribute Ytav numeric
@attribute Pontonkentitav numeric
@attribute Sebesseg numeric
@attribute Xsebesseg numeric
@attribute Ysebesseg numeric
@attribute Atlagsebesseg numeric
@attribute Xatlagszabesseg numeric
@attribute Yatlagsebesseg numeric
@attribute Gyorsulas numeric
@attribute Xgyorsulas numeric
@attribute Ygyorsulas numeric
@attribute Pontonkentigyorsulas numeric
@attribute Xpontonkentigyosulas numeric
@attribute Ypontonkentigyorsulas numeric
@attribute jerkue numeric
@attribute jerkpontonkenti numeric
@attribute ossszszog numeric
@attribute atlagszogseb numeric
@attribute mozgaspontok numeric
@attribute milyen numeric
@attribute melyikgomb numeric
@attribute userid {0,1}

@data
15,9,12,30.414214,0.085714,0.051429,0.068571,-0.00253,0.198718,0.075214,0.00049,0.000294,0.000392,0.110607,0.088497,0.023048,0.000003,0.04993,25.901021,-0.00253,39,0,2,0
153.117602,87,126,155.086356,1.367121,0.776786,1.125,0.005431,0.877695,1.207533,0.012206,0.006936,0.010045,0.207683,0.123013,0.165653,0.000109,0.030769,6.095681,0.005431,13,1,2,0
60.926185,56,24,103.712921,0.029749,0.027344,0.011719,-0.000243,0.08247,0.069516,0.000015,0.000013,0.000006,0.010613,0.00676,0.005791,0,0.000899,66.639173,-0.000243,60,1,1,0
334.293284,14,334,618.075958,0.027491,0.001151,0.027467,0.000063,0.289225,1.045485,0.000002,0,0.000002,0.154427,0.040523,0.144571,0,0.022722,40.359526,0.000063,72,1,1,0
57.271284,56,12,76.021431,0.115466,0.112903,0.024194,-0.00158,0.15553,0.098391,0.000233,0.000228,0.000049,0.025451,0.018981,0.011801,0,0.003141,12.707162,-0.00158,42,0,2,0
54.120237,52,15,64.071068,0.13136,0.126214,0.036408,0.003438,0.23822,0.049322,0.000319,0.000306,0.000088,0.121025,0.106808,0.018542,0.000001,0.056821,48.839002,0.003438,86,0,2,0
192.418814,175,80,198.311323,0.407667,0.370763,0.169492,0.003701,0.558079,0.261195,0.000864,0.000786,0.000359,0.079116,0.070037,0.033066,0.000002,0.01002,16.038627,0.003701,39,1,2,0
17.029386,1,17,18,0.096758,0.005682,0.096591,-0.025508,0.006944,0.102546,0.00055,0.000032,0.000549,0.030673,0.001736,0.028937,0.000003,0.010662,26.814862,-0.025508,36,0,2,0
211.286535,209,31,212.276511,0.387682,0.383486,0.056881,-0.000345,1.386521,0.195824,0.000711,0.000704,0.000104,0.206835,0.204317,0.027044,0.000001,0.032208,2.061632,-0.000345,21,1,2,0
247.951608,234,82,1567.411074,0.426034,0.402062,0.140893,0.00527,3.10755,1.377584,0.000732,0.000691,0.000242,1.867081,1.681208,0.745906,0.000001,1.083972,185.857874,0.00527,234,1,2,0
345.626966,123,323,877.202316,0.724585,0.257862,0.677149,-0.001267,0.321277,1.937943,0.001519,0.000541,0.00142,1.188413,0.180851,1.149261,0.000003,0.787041,213.894558,-0.001267,235,0,2,0
41.036569,28,30,82.577629,0.441253,0.301075,0.322581,0.000395,0.744681,0.335106,0.004745,0.003237,0.003469,0.435253,0.37234,0.166223,0.000051,0.217294,17.126253,0.000395,47,1,2,0
262.068693,258,46,272.226065,0.670252,0.659847,0.117647,-0.0004,1.564823,0.358434,0.001714,0.001688,0.000301,0.85159,0.809677,0.178464,0.000004,0.455202,35.077013,-0.0004,83,1,2,0
159.062881,151,50,1779.926539,0.411015,0.390181,0.129199,0.006851,4.971338,2.563939,0.001062,0.001008,0.000334,2.880466,2.511146,1.300965,0.000003,1.472076,88.960776,0.006851,157,1,2,0
5,3,4,7.828427,0.020492,0.012295,0.016393,0.007371,0.035806,0.036067,0.000084,0.00005,0.000067,0.006224,0.003583,0.004304,0,0.000726,15.665829,0.007371,11,0,1,0
100.404183,84,55,113.056738,0.522938,0.4375,0.286458,-0.000986,0.597207,0.409103,0.002724,0.002279,0.001492,0.092811,0.075522,0.051719,0.000014,0.011801,22.204819,-0.000986,19,0,2,0
18.439089,18,4,139.620844,0.005038,0.004918,0.001093,-0.000441,0.316623,0.042154,0.000001,0.000001,0,0.17209,0.161943,0.022415,0,0.100696,148.620849,-0.000441,178,1,1,0
320.001562,320,1,329.622672,0.347073,0.347072,0.001085,-0.000636,0.54445,0.037258,0.000376,0.000376,0.000001,0.070608,0.068765,0.004677,0,0.009044,36.413866,-0.000636,73,1,2,0
6.403124,5,4,8.414214,0.040526,0.031646,0.025316,-0.007105,0.053268,0.07549,0.000256,0.0002,0.00016,0.042057,0.017518,0.033154,0.000002,0.019048,10.713586,-0.007105,17,0,2,0
558.469337,232,508,1323.926527,0.137419,0.057087,0.125,0.000173,0.470892,1.055891,0.000034,0.000014,0.000031,0.176064,0.063139,0.15421,0,0.027753,113.476407,0.000173,144,0,1,0
26.907248,18,20,28.725293,0.085966,0.057508,0.063898,0.003028,0.182828,0.206472,0.000275,0.000184,0.000204,0.033809,0.021334,0.024819,0.000001,0.004064,11.968027,0.003028,11,1,1,0
526.854819,426,310,934.432932,0.002369,0.001915,0.001394,-0.001911,0.600505,0.610041,0,0,0,0.598,0.325906,0.36169,0,0.378933,0.908548,-0.001911,458,0,1,0
334.755134,331,50,336.807547,2.536024,2.507576,0.378788,0.003464,3.956522,0.59058,0.019212,0.018997,0.00287,2.469315,2.431159,0.347222,0.000146,1.723526,25.228304,0.003464,46,0,2,0
1406.627172,1190,750,1696.576188,0.634473,0.536761,0.338295,-0.000894,1.938314,1.485194,0.000286,0.000242,0.000153,1.466267,1.048589,0.855681,0,0.892915,458.294745,-0.000894,326,1,1,0
277.584222,277,18,410.03859,0.20934,0.208899,0.013575,-0.000676,0.327843,0.266021,0.000158,0.000158,0.00001,0.063056,0.043012,0.034644,0,0.008424,64.052806,-0.000676,108,1,1,0
673.047547,673,8,1740.130912,0.282319,0.282299,0.003356,-0.001084,0.630379,0.552124,0.000118,0.000118,0.000001,0.123423,0.081604,0.071669,0,0.01617,162.562159,-0.001084,234,1,1,0
171.420535,171,12,216.855167,0.229479,0.228916,0.016064,0.003516,0.42164,0.042398,0.000307,0.000306,0.000022,0.055373,0.053982,0.005439,0,0.007169,0,0.003516,63,1,1,0
138.191896,131,44,145.59541,0.651849,0.617925,0.207547,0.001243,0.755372,0.25947,0.003075,0.002915,0.000979,0.451064,0.407151,0.144886,0.000015,0.26263,35.048618,0.001243,88,0,2,0
430.683178,428,48,438.565483,0.994649,0.988453,0.110855,-0.001552,1.168805,0.12683,0.002297,0.002283,0.000256,0.147918,0.145085,0.015532,0.000005,0.018524,20.89507,-0.001552,45,0,2,0
39.458839,39,6,46.414214,0.187899,0.185714,0.028571,-0.006722,0.319068,0.025787,0.000895,0.000884,0.000136,0.162742,0.155265,0.009959,0.000004,0.080169,14.913612,-0.006722,59,0,2,0
152.594233,151,22,176.019696,0.057366,0.056767,0.008271,-0.000312,0.228772,0.064811,0.000022,0.000021,0.000003,0.03221,0.029076,0.008274,0,0.004138,88.661935,-0.000312,84,1,1,0
29,20,21,38.656854,0.18125,0.125,0.13125,-0.014065,0.172807,0.166667,0.001133,0.000781,0.00082,0.167741,0.099956,0.08577,0.000007,0.102572,20.978234,-0.014065,57,0,2,0
22.36068,20,10,27.071068,0.165635,0.148148,0.074074,-0.007067,0.194872,0.102564,0.001227,0.001097,0.000549,0.132902,0.086083,0.056624,0.000009,0.075949,14.99949,-0.007067,39,0,2,0
359.235299,113,341,417.550863,0.249469,0.078472,0.236806,-0.004644,0.32062,0.917478,0.000173,0.000055,0.000164,0.554937,0.187725,0.499746,0,0.340963,86.861708,-0.004644,203,1,1,0
33,33,0,43.436126,0.197605,0.197605,0,-0.002042,0.302436,0.20098,0.001183,0.001183,0,0.258123,0.176088,0.135212,0.000007,0.189423,23.719994,-0.002042,51,0,2,0
66.068147,66,3,70.88635,0.090628,0.090535,0.004115,-0.000092,0.389142,0.032407,0.000124,0.000124,0.000006,0.196856,0.189746,0.012924,0,0.102416,27.516616,-0.000092,72,1,1,0
44,44,0,44,0.183333,0.183333,0,0,0.390795,0,0.000764,0.000764,0,0.189909,0.189909,0,0.000003,0.093936,1.301134,0,51,1,1,0
1124.601707,605,948,1190.914649,0.784788,0.422191,0.661549,-0.00104,0.798015,1.21942,0.000548,0.000295,0.000462,0.215427,0.115417,0.166686,0,0.032524,125.958369,-0.00104,101,0,1,0
17.888544,16,8,20.892922,0.109076,0.097561,0.04878,0.003986,0.300725,0.163043,0.000665,0.000595,0.000297,0.184826,0.139795,0.078804,0.000004,0.089293,12.082413,0.003986,23,0,2,0
376.920416,210,313,424.8227,0.82658,0.460526,0.686404,-0.000831,0.795545,1.348996,0.001813,0.00101,0.001505,0.200081,0.099111,0.169319,0.000004,0.025148,20.330741,-0.000831,33,0,2,0
9,9,0,9,0.014803,0.014803,0,0,0.050891,0,0.000024,0.000024,0,0.005782,0.005782,0,0,0.000684,16.209629,0,17,1,1,0
105.418215,72,77,115.808119,0.646738,0.441718,0.472393,-0.023672,0.654444,0.67996,0.003968,0.00271,0.002898,0.605856,0.402481,0.394135,0.000024,0.402961,76.029114,-0.023672,60,0,2,0
7.615773,3,7,10,0.029983,0.011811,0.027559,-0.020687,0.009812,0.05479,0.000118,0.000046,0.000108,0.017148,0.000991,0.016156,0,0.006747,7.435443,-0.020687,21,0,2,0
16.278821,11,12,22.88635,0.232555,0.157143,0.171429,0.007318,0.333333,0.255556,0.003322,0.002245,0.002449,0.24999,0.159722,0.111667,0.000048,0.120228,8.825484,0.007318,18,1,2,0
20.124612,18,9,36.236068,0.100623,0.09,0.045,-0.00676,0.164312,0.168297,0.000503,0.00045,0.000225,0.157983,0.084494,0.075334,0.000003,0.08598,16.100633,-0.00676,46,0,2,0
7.615773,7,3,8.828427,0.076158,0.07,0.03,-0.026713,0.191667,0.083333,0.000762,0.0007,0.0003,0.113838,0.088542,0.0375,0.000008,0.055055,5.024605,-0.026713,15,0,2,0
22.825424,20,11,26.803264,0.151162,0.13245,0.072848,-0.00679,0.332716,0.17716,0.001001,0.000877,0.000482,0.221711,0.174516,0.081986,0.000007,0.125851,19.205939,-0.00679,27,0,2,0
357.740129,357,23,554.497079,0.191203,0.190807,0.012293,-0.000607,0.593256,0.389421,0.000102,0.000102,0.000007,0.095176,0.07462,0.048423,0,0.012037,38.068725,-0.000607,89,1,1,0
140.982268,120,74,152.404623,0.886681,0.754717,0.465409,0.005003,0.784979,0.457819,0.005577,0.004747,0.002927,0.566584,0.456876,0.241855,0.000035,0.363691,94.515786,0.005003,81,0,2,0
657.530227,639,155,848.186786,0.835489,0.811944,0.19695,-0.000578,2.194508,0.545125,0.001062,0.001032,0.00025,1.231266,1.142788,0.304987,0.000001,0.675803,38.982413,-0.000578,183,1,1,0
39.623226,7,39,50.957417,0.240141,0.042424,0.236364,-0.013678,0.116346,0.272711,0.001455,0.000257,0.001433,0.169101,0.055829,0.130976,0.000009,0.083066,32.325712,-0.013678,65,0,2,0
116.038787,116,3,116.200405,0.913691,0.913386,0.023622,-0.001526,1.657143,0.042857,0.007194,0.007192,0.000186,0.830003,0.828571,0.021429,0.000057,0.415001,18.202271,-0.001526,35,0,2,0
18.867962,10,16,24.828427,0.097761,0.051813,0.082902,-0.006008,0.068182,0.100406,0.000507,0.000268,0.00043,0.055239,0.023674,0.033414,0.000003,0.021581,19.334265,-0.006008,44,0,2,0
91.08238,30,86,150.696833,0.450903,0.148515,0.425743,-0.004259,0.845588,0.634804,0.002232,0.000735,0.002108,0.603192,0.461193,0.328023,0.000011,0.346157,23.843935,-0.004259,68,0,2,0
115.412304,114,18,127.502239,0.536801,0.530233,0.083721,-0.005411,0.81338,0.125067,0.002497,0.002466,0.000389,0.418459,0.402289,0.058629,0.000012,0.207607,25.917932,-0.005411,71,0,2,0
133.015037,133,2,152.479056,0.049029,0.049023,0.000737,0.000426,0.343061,0.112322,0.000018,0.000018,0,0.06731,0.05948,0.018781,0,0.012341,29.043143,0.000426,60,1,1,0
30.066593,30,2,190.949072,0.013519,0.013489,0.000899,-0.002658,0.143415,0.108432,0.000006,0.000006,0,0.024742,0.017674,0.013589,0,0.003127,39.070842,-0.002658,114,0,1,0
122.674366,107,60,128.210657,0.144153,0.125734,0.070505,-0.00052,1.245139,0.736111,0.000169,0.000148,0.000083,0.944717,0.779144,0.49537,0,0.689023,27.008297,-0.00052,48,0,2,0
95.425364,59,75,98.125173,0.458776,0.283654,0.360577,-0.001123,0.331252,0.427219,0.002206,0.001364,0.001734,0.070294,0.041872,0.054121,0.000011,0.008979,14.15166,-0.001123,22,0,2,0
182.570534,134,124,526.62592,0.131915,0.096821,0.089595,0.000508,0.193327,0.67669,0.000095,0.00007,0.000065,0.093795,0.024391,0.084931,0,0.011831,53.191543,0.000508,87,0,1,0
247.644907,128,212,265.090635,0.224113,0.115837,0.191855,0.000597,0.398734,0.649197,0.000203,0.000105,0.000174,0.401346,0.197521,0.319916,0,0.199103,68.601923,0.000597,158,1,1,0
179.078195,38,175,495.36032,0.15545,0.032986,0.15191,0.002967,0.308704,0.258452,0.000135,0.000029,0.000132,0.063388,0.038986,0.032279,0,0.00804,57.565595,0.002967,121,0,1,0
43.185646,29,32,61.796668,0.005748,0.00386,0.004259,-0.00011,0.121149,0.125081,0.000001,0.000001,0.000001,0.027824,0.017345,0.018308,0,0.004108,43.733845,-0.00011,42,1,1,0
13.601471,4,13,36.300563,0.012795,0.003763,0.01223,0.000578,0.012922,0.103266,0.000012,0.000004,0.000012,0.013423,0.001641,0.012908,0,0.001703,9.665175,0.000578,39,1,1,0
622.765606,549,294,1354.361041,0.19714,0.173789,0.093067,-0.000705,1.051669,0.673092,0.000062,0.000055,0.000029,0.751732,0.552256,0.353451,0,0.420899,331.127301,-0.000705,473,1,1,0
203.686033,192,68,2032.535753,0.451632,0.425721,0.150776,-0.000021,3.722953,2.413012,0.001001,0.000944,0.000334,2.428241,1.98404,1.268153,0.000002,1.367408,145.30934,-0.000021,228,0,2,0
96.13012,96,5,498.403788,0.02422,0.024187,0.00126,-0.000514,0.198372,0.244842,0.000006,0.000006,0,0.043287,0.025033,0.030743,0,0.005508,186.365778,-0.000514,176,1,1,0
66.272166,66,6,67.520763,0.060247,0.06,0.005455,-0.000218,0.176374,0.01553,0.000055,0.000055,0.000005,0.025512,0.024944,0.002001,0,0.00426,22.231775,-0.000218,44,1,1,0
20.396078,4,20,97.135563,0.007691,0.001508,0.007541,-0.000687,0.007254,0.068855,0.000003,0.000001,0.000003,0.005793,0.000529,0.005462,0,0.000469,22.9183,-0.000687,97,0,1,0
1014.526983,247,984,1321.448669,0.670983,0.16336,0.650794,-0.002394,0.598177,1.071762,0.000444,0.000108,0.00043,0.173153,0.074682,0.134373,0,0.021736,0.713907,-0.002394,119,1,1,0
18.11077,18,2,20,0.001628,0.001618,0.00018,-0.000023,0.025661,0.001033,0,0,0,0.003808,0.003767,0.000041,0,0.001009,35.502948,-0.000023,39,1,1,0
1016.553491,865,534,1880.543809,0.153396,0.130527,0.080579,-0.000018,0.974711,0.667388,0.000023,0.00002,0.000012,0.204812,0.144424,0.098972,0,0.030638,73.909167,-0.000018,197,1,1,0
36.687873,35,11,120.05697,0.108224,0.103245,0.032448,-0.016565,0.212609,0.390145,0.000319,0.000305,0.000096,0.29264,0.115746,0.220396,0.000001,0.179963,82.546141,-0.016565,115,0,2,0
479.817674,265,400,2208.904426,0.002767,0.001528,0.002307,0.000036,1.151516,0.769965,0,0,0,0.189638,0.148727,0.09857,0,0.02543,52.507341,0.000036,185,1,1,0
536.613455,427,325,1054.992886,0.042741,0.03401,0.025886,0.00019,0.234035,0.148109,0.000003,0.000003,0.000002,0.039714,0.030023,0.019032,0,0.005159,293.500863,0.00019,424,1,1,0
669.245844,557,371,957.394234,0.170422,0.141839,0.094474,0.000598,0.475683,0.582116,0.000043,0.000036,0.000024,0.115184,0.072481,0.08007,0,0.027947,117.20254,0.000598,152,1,1,0
12.369317,3,12,19.01534,0.054014,0.0131,0.052402,-0.009867,0.111905,0.105159,0.000236,0.000057,0.000229,0.021767,0.014653,0.014102,0.000001,0.002929,21.925421,-0.009867,15,0,1,0
23.600847,19,14,31.242641,0.126208,0.101604,0.074866,-0.010681,0.258491,0.155975,0.000675,0.000543,0.0004,0.335588,0.220356,0.119665,0.000004,0.307512,62.163254,-0.010681,53,0,2,0
818.753321,711,406,1545.83368,3.397317,2.950207,1.684647,0.000001,3.060206,4.15439,0.014097,0.012242,0.00699,0.757778,0.386903,0.519942,0.000058,0.095657,45.890901,0.000001,32,0,2,0
377.180328,256,277,394.144949,1.178689,0.8,0.865625,-0.004505,0.833544,0.862704,0.003683,0.0025,0.002705,0.143727,0.096034,0.097027,0.000012,0.017337,8.650737,-0.004505,33,0,2,0
284.606746,280,51,340.739265,0.127684,0.125617,0.02288,0.000099,0.291048,0.06529,0.000057,0.000056,0.00001,0.042605,0.037661,0.008498,0,0.005715,30.860096,0.000099,129,1,1,0
736.715006,693,250,750.684423,0.911776,0.857673,0.309406,-0.001047,1.13058,0.40645,0.001128,0.001061,0.000383,0.152863,0.141891,0.051038,0.000001,0.019247,45.154859,-0.001047,77,1,1,0
53.814496,40,36,57.017511,0.351729,0.261438,0.235294,0.001905,0.240533,0.212056,0.002299,0.001709,0.001538,0.042728,0.03058,0.026544,0.000015,0.00543,23.707237,0.001905,21,0,2,0
120.066648,120,4,1583.254786,0.224005,0.223881,0.007463,-0.002795,3.311582,0.515678,0.000418,0.000418,0.000014,1.85496,1.784009,0.269061,0.000001,1.065696,108.259861,-0.002795,236,0,2,0
725.893243,661,300,795.295016,0.243262,0.221515,0.100536,-0.000346,0.643463,0.389446,0.000082,0.000074,0.000034,0.097456,0.080979,0.049176,0,0.012406,21.942136,-0.000346,127,1,1,0
236.315467,129,198,606.98404,0.615405,0.335938,0.515625,-0.004785,1.128251,1.105496,0.001603,0.000875,0.001343,0.206714,0.143166,0.139985,0.000004,0.026282,14.308082,-0.004785,47,0,2,0
83.677954,21,81,105.020411,0.344354,0.08642,0.333333,-0.016382,0.146097,0.627637,0.001417,0.000356,0.001372,0.387724,0.074477,0.361375,0.000006,0.248737,73.608487,-0.016382,79,0,2,0
140.003571,140,1,168.52023,0.162041,0.162037,0.001157,0.004376,0.271359,0.089988,0.000188,0.000188,0.000001,0.039695,0.033938,0.011156,0,0.004973,20.041906,0.004376,65,1,1,0
50.537115,23,45,58.271126,0.326046,0.148387,0.290323,0.004737,0.228395,0.410802,0.002104,0.000957,0.001873,0.296533,0.13786,0.225108,0.000014,0.18433,21.876716,0.004737,54,1,2,0
134.974072,133,23,520.145802,0.078978,0.077823,0.013458,-0.001015,0.714849,0.41518,0.000046,0.000046,0.000008,0.145182,0.115473,0.076297,0,0.050366,43.536975,-0.001015,79,0,1,0
29.732137,20,22,35.556349,0.051351,0.034542,0.037997,0.002828,0.049301,0.055929,0.000089,0.00006,0.000066,0.011318,0.005756,0.007338,0,0.001568,48.917327,0.002828,43,0,1,0
1037.395296,533,890,7577.373902,0.283751,0.145788,0.243435,0.000616,2.378833,1.421603,0.000078,0.00004,0.000067,0.411408,0.297547,0.177872,0,0.051483,138.392484,0.000616,286,0,2,0
108.55874,93,56,154.941125,0.102608,0.087902,0.05293,-0.0021,0.18905,0.100741,0.000097,0.000083,0.00005,0.120451,0.085482,0.045817,0,0.060825,124.220954,-0.0021,225,1,2,0
399.02005,49,396,537.514174,0.271627,0.033356,0.269571,-0.000801,0.424852,0.535076,0.000185,0.000023,0.000184,0.094027,0.055309,0.069589,0,0.01235,113.050562,-0.000801,95,1,1,0
52.801515,32,42,72.513767,0.21729,0.131687,0.17284,-0.019307,0.247059,0.218535,0.000894,0.000542,0.000711,0.203259,0.128105,0.113149,0.000004,0.113844,63.56967,-0.019307,85,0,2,0
13,12,5,13.714777,0.115044,0.106195,0.044248,-0.004771,0.117063,0.049451,0.001018,0.00094,0.000392,0.017055,0.014907,0.006378,0.000009,0.002181,12.206002,-0.004771,13,1,2,0
1832.668273,1823,188,1874.231814,4.639667,4.61519,0.475949,0.001942,6.909832,1.105108,0.011746,0.011684,0.001205,0.954889,0.931651,0.141979,0.00003,0.134371,48.298327,0.001942,34,2,0,0
1415.918783,1401,205,2137.540484,0.040188,0.039765,0.005819,0.000594,1.120469,0.53575,0.000001,0.000001,0,0.180663,0.147514,0.070806,0,0.024223,48.473541,0.000594,201,0,1,0
792.704863,309,730,1761.247549,0.020971,0.008175,0.019312,-0.000048,0.794837,0.668963,0.000001,0,0.000001,0.663465,0.45246,0.381798,0,0.426423,482.115615,-0.000048,746,1,1,0
182.923481,169,70,187.570656,1.235969,1.141892,0.472973,-0.002908,1.26152,0.551471,0.008351,0.007715,0.003196,0.741322,0.663272,0.297794,0.000056,0.412856,22.657877,-0.002908,68,0,2,0
47.095647,3,47,58.745011,0.241516,0.015385,0.241026,-0.007094,0.173485,0.4,0.001239,0.000079,0.001236,0.234857,0.083744,0.193182,0.000006,0.115165,49.04406,-0.007094,55,0,2,0
807.332026,716,373,959.347014,0.116937,0.103708,0.054027,0.000611,0.732405,0.313058,0.000017,0.000015,0.000008,0.103682,0.091149,0.038576,0,0.012939,82.64994,0.000611,137,1,1,0
550.853883,472,284,1970.29185,0.214423,0.183729,0.110549,0.001775,1.034027,1.028671,0.000083,0.000072,0.000043,0.215133,0.135269,0.131278,0,0.028505,41.000509,0.001775,149,1,1,0
69.028979,2,69,73.499168,0.719052,0.020833,0.71875,0.002855,0.167857,0.578571,0.00749,0.000217,0.007487,0.077594,0.021152,0.072832,0.000078,0.009778,8.901444,0.002855,15,0,2,0
29.068884,19,22,35.21325,0.153804,0.100529,0.116402,-0.007655,0.238542,0.229167,0.000814,0.000532,0.000616,0.176076,0.115148,0.106163,0.000004,0.085659,47.119407,-0.007655,40,0,2,0
243.018518,213,117,469.327471,0.248994,0.218238,0.119877,-0.004412,0.563389,0.493203,0.000255,0.000224,0.000123,0.104983,0.070423,0.061659,0,0.01316,18.495152,-0.004412,69,0,2,0
49.73932,43,25,50.844697,0.200562,0.173387,0.100806,0.002231,0.477841,0.266829,0.000809,0.000699,0.000406,0.070077,0.060023,0.033957,0.000003,0.008905,9.793764,0.002231,11,1,2,0
73.545904,72,15,83.436126,0.358761,0.35122,0.073171,-0.004618,0.386081,0.104396,0.00175,0.001713,0.000357,0.246394,0.214976,0.052198,0.000009,0.153182,20.201283,-0.004618,91,0,2,0
34.132096,29,18,60.035058,0.066926,0.056863,0.035294,-0.003798,0.19997,0.236089,0.000131,0.000111,0.000069,0.202174,0.117297,0.121597,0,0.128318,45.808996,-0.003798,73,1,1,0
163.272778,153,57,170.835466,0.265053,0.248377,0.092532,-0.002054,0.312788,0.115823,0.00043,0.000403,0.00015,0.043122,0.038908,0.014333,0.000001,0.005383,34.145873,-0.002054,60,1,2,0
342.414953,272,208,2761.83095,0.022672,0.01801,0.013772,-0.00022,0.338919,0.202351,0.000002,0.000001,0.000001,0.061231,0.043663,0.026101,0,0.007983,521.129644,-0.00022,735,0,1,0
1120.278983,881,692,1225.06279,0.813565,0.639797,0.502542,-0.00161,1.066079,0.824287,0.000591,0.000465,0.000365,0.746631,0.540062,0.420546,0,0.393292,293.682205,-0.00161,411,1,1,0
657.048704,8,657,849.845342,0.689453,0.008395,0.689402,-0.002634,0.31104,1.422316,0.000723,0.000009,0.000723,0.192661,0.038922,0.178293,0.000001,0.024229,13.19784,-0.002634,69,0,1,0
266.728326,50,262,352.430695,0.793834,0.14881,0.779762,-0.003065,0.5822,0.925737,0.002363,0.000443,0.002321,0.653735,0.305319,0.508551,0.000007,0.378913,40.488208,-0.003065,147,0,2,0
293.954078,285,72,316.193033,0.107754,0.104472,0.026393,-0.000249,0.310691,0.086895,0.000039,0.000038,0.00001,0.045373,0.041609,0.011358,0,0.006375,68.884585,-0.000249,117,1,1,0
120.61509,92,78,385.377895,0.153454,0.117048,0.099237,-0.000896,0.409221,0.479468,0.000195,0.000149,0.000126,0.374198,0.212776,0.251622,0,0.20731,103.964465,-0.000896,263,0,2,0
51.419841,12,50,60.532543,0.321374,0.075,0.3125,0.00021,0.078947,0.368421,0.002009,0.000469,0.001953,0.04978,0.009868,0.046053,0.000013,0.006223,21.089301,0.00021,19,0,2,0
355,355,0,387.155576,0.19346,0.19346,0,-0.000068,0.806042,0.065146,0.000105,0.000105,0,0.144294,0.142673,0.011866,0,0.027296,70.633626,-0.000068,78,1,1,0
57.801384,46,35,189.835879,0.19863,0.158076,0.120275,-0.010535,0.447154,0.50542,0.000683,0.000543,0.000413,0.382776,0.221545,0.255307,0.000002,0.194764,89.466407,-0.010535,123,0,2,0
197.022841,197,3,203.306919,1.132315,1.132184,0.017241,-0.006596,1.346154,0.161859,0.006508,0.006507,0.000099,0.803565,0.782051,0.099559,0.000037,0.522099,33.498017,-0.006596,78,0,2,0
33,0,33,33,0.075515,0,0.075515,0,0,0.292343,0.000173,0,0.000173,0.138007,0,0.138007,0,0.067521,23.591793,0,47,1,1,0
199.649693,196,38,319.105962,0.530983,0.521277,0.101064,-0.000765,0.922861,0.15929,0.001412,0.001386,0.000269,0.129788,0.116601,0.019818,0.000004,0.016416,29.142807,-0.000765,39,0,2,0
988.578778,842,518,1674.655596,0.402516,0.342834,0.210912,-0.00037,1.037084,0.459692,0.000164,0.00014,0.000086,0.145944,0.129823,0.057395,0,0.018296,179.158871,-0.00037,178,0,1,0
35.355339,5,35,36.073856,0.202031,0.028571,0.2,-0.001816,0.075758,0.473113,0.001154,0.000163,0.001143,0.235224,0.037879,0.227089,0.000007,0.115618,18.805547,-0.001816,33,0,2,0
288.173559,288,10,1496.197608,0.060579,0.060542,0.002102,0.000106,0.311895,0.318698,0.000013,0.000013,0,0.06812,0.042759,0.043247,0,0.009916,60.364923,0.000106,385,1,1,0
20.880613,20,6,23.950845,0.123554,0.118343,0.035503,-0.004454,0.1283,0.05284,0.000731,0.0007,0.00021,0.019542,0.016305,0.006658,0.000004,0.00251,25.111045,-0.004454,19,0,2,0
14,14,0,14,0.022187,0.022187,0,0,0.074068,0,0.000035,0.000035,0,0.008969,0.008969,0,0,0.001124,6.505391,0,19,1,2,0
112.361025,105,40,122.107792,0.749074,0.7,0.266667,-0.023001,0.687229,0.269481,0.004994,0.004667,0.001778,0.433847,0.359217,0.146916,0.000033,0.248268,8.220071,-0.023001,77,0,2,0
867.166651,867,17,1517.434045,0.35438,0.354311,0.006947,-0.001017,0.770948,0.756835,0.000145,0.000145,0.000003,0.649685,0.395217,0.400784,0,0.357557,404.257935,-0.001017,599,1,1,0
71.805292,16,70,134.477757,0.08931,0.0199,0.087065,-0.003746,0.190604,0.230407,0.000111,0.000025,0.000108,0.201369,0.103928,0.121579,0,0.125238,81.391119,-0.003746,168,0,1,0
358.20804,333,132,380.722502,0.754122,0.701053,0.277895,-0.001206,1.303744,0.548284,0.001588,0.001476,0.000585,0.853884,0.771462,0.323479,0.000003,0.568791,68.991148,-0.001206,138,0,2,0
17,17,0,17,0.078704,0.078704,0,0,0.155418,0,0.000364,0.000364,0,0.019474,0.019474,0,0.000002,0.002463,8.27851,0,13,0,2,0
272.077195,251,105,340.341615,0.400703,0.369661,0.154639,-0.004762,0.677713,0.325,0.00059,0.000544,0.000228,0.445782,0.380353,0.183807,0.000001,0.279519,222.825969,-0.004762,214,0,2,0
129.251692,115,59,724.276068,0.388143,0.345345,0.177177,-0.005215,1.212851,1.684237,0.001166,0.001037,0.000532,1.210247,0.640479,0.920725,0.000003,0.695987,138.266902,-0.005215,166,0,2,0
95.047357,95,3,95.486833,0.693776,0.693431,0.021898,-0.001669,0.760293,0.021701,0.005064,0.005062,0.00016,0.098804,0.098395,0.00252,0.000037,0.012912,1.100682,-0.001669,16,1,2,0
