0.05
0.86
0.88
0.61
0.87
0.81
0.81
0.86
0.92
0.68
0.74
0.75
0.74
0.77
0.38
0.79
0.83
0.85
0.74
0.86
0.58
0.64
0.76
0.87
0.62
0.86
0.81
0.78
0.81
0.86
0.56
0.76
0.34
0.07815122086326473
0.32
0.71
0.6
0.58
0.21
0.24
0.62
0.19
0.12
0.53
0.57
0.14851977594567004
0.34
0.3
0.53
0.3
0.63
0.78
0.91
0.62
0.13734767828293867
0.59
0.69
0.32
0.3
0.31
0.3
0.69
0.67
0.66
0.62
0.83
0.27
0.54
0.42
0.55
0.59
0.48
0.39
0.42
0.58
0.41
0.3
0.59
0.48
0.22804973359055197
0.10890943463883111
0.37
0.06
0.13
0.06
0.11
0.82
0.35
0.4
