@relation vegleges

@attribute Euklideszi numeric
@attribute Xtav numeric
@attribute Ytav numeric
@attribute Pontonkentitav numeric
@attribute Sebesseg numeric
@attribute Xsebesseg numeric
@attribute Ysebesseg numeric
@attribute Atlagsebesseg numeric
@attribute Xatlagszabesseg numeric
@attribute Yatlagsebesseg numeric
@attribute Gyorsulas numeric
@attribute Xgyorsulas numeric
@attribute Ygyorsulas numeric
@attribute Pontonkentigyorsulas numeric
@attribute Xpontonkentigyosulas numeric
@attribute Ypontonkentigyorsulas numeric
@attribute jerkue numeric
@attribute jerkpontonkenti numeric
@attribute ossszszog numeric
@attribute atlagszogseb numeric
@attribute mozgaspontok numeric
@attribute milyen numeric
@attribute melyikgomb numeric
@attribute userid {0,1}

@data
100.662803,98,23,121,0.124583,0.121287,0.028465,0.000589,0.39425,0.070683,0.000154,0.00015,0.000035,0.05677,0.049248,0.007523,0,0.007188,8.126985,0.000589,30,0,2,0
705.682648,72,702,759.461013,0.590529,0.060251,0.587448,0.000823,0.417614,1.348821,0.000494,0.00005,0.000492,0.186503,0.054047,0.1738,0,0.024246,87.170425,0.000823,67,1,1,0
523.534144,358,382,3280.804406,0.251941,0.172281,0.183831,-0.000616,2.131084,0.263056,0.000121,0.000083,0.000088,0.30282,0.297395,0.034318,0,0.05052,2.870095,-0.000616,182,0,1,0
1184.577984,925,740,1389.515622,0.437275,0.341454,0.273164,-0.000151,1.101719,0.92733,0.000161,0.000126,0.000101,0.276406,0.194677,0.15881,0,0.051113,4.524983,-0.000151,141,1,1,0
196.022958,195,20,478.937184,0.156069,0.155255,0.015924,-0.001997,0.45211,0.356242,0.000124,0.000124,0.000013,0.088472,0.0581,0.050569,0,0.012751,30.412422,-0.001997,94,1,2,0
7.615773,7,3,906.151131,0.005149,0.004733,0.002028,0.001211,0.903574,0.069595,0.000003,0.000003,0.000001,0.118937,0.117225,0.008835,0,0.015644,84.472522,0.001211,126,0,1,0
696.939739,475,510,836.247483,0.248729,0.169522,0.182013,-0.00115,0.32572,0.381715,0.000089,0.000061,0.000065,0.075831,0.044539,0.053191,0,0.011227,14.103296,-0.00115,194,1,1,0
820.232284,466,675,2056.341361,0.131785,0.074871,0.108451,0.000202,0.730309,0.48655,0.000021,0.000012,0.000017,0.126949,0.098031,0.064574,0,0.020054,69.397202,0.000202,256,1,1,0
268.888453,99,250,387.221933,0.078052,0.028737,0.072569,-0.000198,0.24056,0.256107,0.000023,0.000008,0.000021,0.051574,0.031142,0.033241,0,0.006786,11.361961,-0.000198,123,1,1,0
407.384339,121,389,2087.295999,0.006839,0.002031,0.00653,-0.000588,1.36771,0.810668,0,0,0,0.95832,0.769595,0.442222,0,0.598565,170.969975,-0.000588,563,0,1,0
810.938345,39,810,1115.887001,0.181988,0.008752,0.181777,-0.000191,0.235248,1.166724,0.000041,0.000002,0.000041,0.150132,0.028948,0.144296,0,0.018773,13.873053,-0.000191,111,1,1,0
209.086107,209,6,239.064645,0.18939,0.189312,0.005435,0.002815,0.361614,0.097438,0.000172,0.000171,0.000005,0.050331,0.04577,0.012184,0,0.006381,113.075082,0.002815,75,1,1,0
142.126704,142,6,885.606545,0.056579,0.056529,0.002389,-0.001779,0.224177,0.495581,0.000023,0.000023,0.000001,0.072438,0.028072,0.062159,0,0.009101,19.748038,-0.001779,191,0,1,0
1047.551908,1014,263,1111.406853,0.465786,0.450867,0.116941,0.001659,1.388335,0.423229,0.000207,0.0002,0.000052,0.203588,0.189457,0.057723,0,0.029434,34.677956,0.001659,97,0,1,0
103.754518,93,46,224.974811,0.001425,0.001277,0.000632,0.000153,0.085908,0.165117,0,0,0,0.024802,0.010829,0.02053,0,0.003121,92.628492,0.000153,136,1,1,0
737.957316,735,66,999.024266,0.452457,0.450644,0.040466,-0.000292,0.99835,0.162178,0.000277,0.000276,0.000025,0.099554,0.097056,0.015666,0,0.009823,0.063933,-0.000292,93,1,1,0
315.939868,43,313,317.565975,1.201292,0.163498,1.190114,-0.004118,0.275091,1.960895,0.004568,0.000622,0.004525,0.250474,0.033978,0.247115,0.000017,0.031685,16.021723,-0.004118,20,1,1,0
571.507655,565,86,902.335653,0.007073,0.006992,0.001064,-0.000005,1.835647,1.402626,0,0,0,0.920249,0.749458,0.502849,0,0.423455,39.549889,-0.000005,89,1,1,0
206.932356,161,130,211.673236,0.246936,0.192124,0.155131,-0.000533,0.338276,0.269719,0.000295,0.000229,0.000185,0.058217,0.044879,0.035419,0,0.007891,20.886104,-0.000533,61,1,1,0
461.19085,456,69,518.16768,0.779039,0.77027,0.116554,-0.006076,1.745714,0.280357,0.001316,0.001301,0.000197,0.236642,0.22242,0.034933,0.000002,0.030482,23.341076,-0.006076,35,0,2,0
1124.687512,1121,91,1620.179434,0.706019,0.703704,0.057125,-0.001253,1.183755,0.208962,0.000443,0.000442,0.000036,0.142184,0.130835,0.023173,0,0.016216,30.816128,-0.001253,134,0,1,0
804.329535,415,689,3114.595367,0.426248,0.219926,0.36513,0.000738,4.844268,1.355636,0.000226,0.000117,0.000193,0.994301,0.920732,0.257443,0,0.190259,105.72311,0.000738,112,1,1,0
322.442243,288,145,339.631181,0.308853,0.275862,0.138889,-0.000928,1.409435,0.675504,0.000296,0.000264,0.000133,0.301536,0.26791,0.128118,0,0.057744,2.743786,-0.000928,40,0,1,0
1073.072691,1066,123,2413.308199,0.078264,0.077748,0.008971,-0.000133,0.955246,0.511603,0.000006,0.000006,0.000001,0.181066,0.144026,0.088362,0,0.035897,36.223525,-0.000133,262,0,1,0
538.925783,304,445,828.173953,0.338734,0.191075,0.279698,0.000461,0.65842,0.617087,0.000213,0.00012,0.000176,0.091235,0.061526,0.057869,0,0.008577,46.705897,0.000461,79,1,1,0
119,0,119,119.757519,0.085244,0,0.085244,0.000014,0.008931,0.271207,0.000061,0,0.000061,0.044363,0.001499,0.044033,0,0.008441,30.713274,0.000014,59,1,1,0
177,177,0,185.286301,0.116447,0.116447,0,-0.000074,0.540243,0.109687,0.000077,0.000077,0,0.069966,0.067116,0.013676,0,0.008724,0,-0.000074,40,1,1,0
12,12,0,12,0.018519,0.018519,0,0,0.092192,0,0.000029,0.000029,0,0.011462,0.011462,0,0,0.001432,12.720132,0,15,1,1,0
467.026766,467,5,1435.275842,0.044976,0.044973,0.000482,0.000316,0.287774,0.139908,0.000004,0.000004,0,0.046017,0.036182,0.0176,0,0.005869,284.438553,0.000316,471,1,1,0
448.135024,365,260,952.173487,0.014016,0.011416,0.008132,-0.000441,0.45075,0.321671,0,0,0,0.075795,0.059247,0.041905,0,0.010117,76.031535,-0.000441,207,0,1,0
469.971276,43,468,552.966291,0.815922,0.074653,0.8125,-0.003584,0.233548,1.354286,0.001417,0.00013,0.001411,0.269258,0.044713,0.26123,0.000002,0.052644,17.62042,-0.003584,75,1,2,0
541.089641,493,223,1744.200556,0.726295,0.661745,0.299329,-0.001246,2.659048,1.005691,0.000975,0.000888,0.000402,0.372849,0.343283,0.130562,0.000001,0.048684,22.326371,-0.001246,77,0,2,0
663.364907,167,642,889.555217,0.053884,0.013565,0.052148,-0.001036,0.24254,0.426471,0.000004,0.000001,0.000004,0.069226,0.030306,0.053462,0,0.008718,9.481205,-0.001036,198,1,1,0
128.003906,76,103,135.763106,0.194535,0.115502,0.156535,0.000797,0.323121,0.424443,0.000296,0.000176,0.000238,0.075633,0.044582,0.057487,0,0.010765,38.988193,0.000797,31,1,1,0
51.009803,1,51,51.236068,0.087646,0.001718,0.087629,-0.005941,0.002976,0.152042,0.000151,0.000003,0.000151,0.01956,0.000372,0.019472,0,0.002527,40.856151,-0.005941,42,0,1,0
213.784939,70,202,301.819164,0.087402,0.028618,0.082584,0.000435,0.152163,0.233703,0.000036,0.000012,0.000034,0.041871,0.020919,0.031817,0,0.00599,51.773285,0.000435,125,1,1,0
378.951184,348,150,392.483824,1.353397,1.242857,0.535714,-0.003986,2.096277,0.902778,0.004834,0.004439,0.001913,0.300993,0.267306,0.114894,0.000017,0.03865,5.851781,-0.003986,21,0,2,0
170.425937,167,34,8671.991498,0.005568,0.005456,0.001111,-0.000054,0.511881,0.083209,0,0,0,0.067883,0.063781,0.010335,0,0.008492,1203.589472,-0.000054,1922,1,1,0
994.064887,993,46,3255.651265,0.010607,0.010595,0.000491,-0.000071,0.430079,0.143714,0,0,0,0.06218,0.053512,0.017777,0,0.007816,667.84282,-0.000071,780,1,1,0
435.010345,435,3,3963.69419,0.082264,0.082262,0.000567,-0.000648,0.99754,0.594782,0.000016,0.000016,0,0.165373,0.124863,0.074573,0,0.020807,3.280338,-0.000648,373,1,1,0
27.802878,17,22,666.054729,0.003192,0.001952,0.002526,-0.002274,0.343989,0.773829,0,0,0,0.124005,0.048468,0.104703,0,0.018017,47.600164,-0.002274,95,1,1,0
17.262677,17,3,48.828427,0.002068,0.002036,0.000359,-0.000081,0.060939,0.071634,0,0,0,0.074194,0.025753,0.048488,0,0.060392,107.901104,-0.000081,94,1,1,0
342.698118,291,181,357.866346,0.34442,0.292462,0.18191,-0.000323,0.424948,0.275825,0.000346,0.000294,0.000183,0.053873,0.043642,0.028479,0,0.005583,24.494056,-0.000323,69,1,1,0
187.066833,187,5,197.222275,0.518191,0.518006,0.01385,-0.000518,0.758956,0.192827,0.001435,0.001435,0.000038,0.102197,0.096817,0.025083,0.000004,0.013239,14.282509,-0.000518,31,0,2,0
1181.218439,1149,274,1532.068385,1.230436,1.196875,0.285417,-0.001455,1.857207,1.072291,0.001282,0.001247,0.000297,0.297943,0.239401,0.137507,0.000001,0.038779,7.259788,-0.001455,84,1,1,0
125.602548,124,20,139.460438,0.069702,0.068812,0.011099,0.000557,0.144165,0.033357,0.000039,0.000038,0.000006,0.020562,0.018422,0.004149,0,0.002644,40.426311,0.000557,108,1,1,0
176.954796,112,137,552.326295,0.011682,0.007394,0.009045,0.000527,0.359981,0.346439,0.000001,0,0.000001,0.075464,0.048382,0.045959,0,0.010335,115.061886,0.000527,127,1,1,0
572.123238,90,565,688.523522,0.527789,0.083026,0.521218,0.000784,0.243882,1.025199,0.000487,0.000077,0.000481,0.140854,0.031514,0.13302,0,0.018521,107.785578,0.000784,81,1,1,0
80.60397,64,49,86.52397,0.129173,0.102564,0.078526,0.001058,0.278826,0.172341,0.000207,0.000164,0.000126,0.096604,0.086239,0.022891,0,0.062631,16.891567,0.001058,35,1,2,0
712.867449,702,124,778.536992,0.506658,0.498934,0.088131,-0.0002,0.775846,0.238839,0.00036,0.000355,0.000063,0.110913,0.099948,0.030819,0,0.014448,23.426599,-0.0002,115,1,1,0
39.115214,21,33,62.875355,0.026322,0.014132,0.022207,0.000648,0.043052,0.120846,0.000018,0.00001,0.000015,0.017156,0.005359,0.015515,0,0.002258,35.723608,0.000648,55,1,2,0
149.512541,85,123,1684.321111,0.109855,0.062454,0.090375,0.000614,0.630244,2.352455,0.000081,0.000046,0.000066,0.308177,0.07877,0.294004,0,0.038532,15.522977,0.000614,85,1,2,0
334.701359,212,259,349.488131,0.413722,0.262052,0.320148,-0.00389,0.365399,0.449652,0.000511,0.000324,0.000396,0.077985,0.047117,0.058281,0.000001,0.010288,25.69296,-0.00389,73,0,2,0
647.868042,633,138,764.50431,0.15244,0.148941,0.032471,-0.000097,0.567758,0.160906,0.000036,0.000035,0.000008,0.076558,0.071335,0.02012,0,0.009667,12.387159,-0.000097,155,1,1,0
89.269256,87,20,90.051223,0.485159,0.472826,0.108696,-0.000757,0.896635,0.208333,0.002637,0.00257,0.000591,0.11596,0.111987,0.026042,0.000014,0.014494,4.665489,-0.000757,12,1,2,0
2106.265415,1823,1055,4886.684287,0.377535,0.326761,0.189102,0.00001,1.628306,1.056962,0.000068,0.000059,0.000034,0.158023,0.127798,0.08311,0,0.012655,0,0.00001,108,0,1,0
62.201286,62,5,84.227579,0.092977,0.092676,0.007474,-0.000594,0.209776,0.147844,0.000139,0.000139,0.000011,0.036471,0.026798,0.018938,0,0.00469,46.482821,-0.000594,37,1,1,0
7,7,0,7,0.003675,0.003675,0,0,0.013363,0,0.000002,0.000002,0,0.000941,0.000941,0,0,0.000087,6.801036,0,12,0,1,0
503.954363,277,421,1644.372246,0.009821,0.005398,0.008204,0.000203,0.730952,0.269663,0,0,0,0.099437,0.09167,0.0337,0,0.012542,58.100881,0.000203,127,1,1,0
4.242641,3,3,13.634414,0.030968,0.021898,0.021898,-0.000183,0.070037,0.096591,0.000226,0.00016,0.00016,0.016919,0.008561,0.011719,0.000002,0.002089,5.134242,-0.000183,11,0,1,0
86.05231,86,3,108.656854,0.082268,0.082218,0.002868,-0.000572,0.243528,0.087065,0.000079,0.000079,0.000003,0.240263,0.17412,0.075994,0,0.211368,180.077885,-0.000572,185,1,1,0
21.023796,19,9,22.665621,0.046824,0.042316,0.020045,0.001038,0.153179,0.086248,0.000104,0.000094,0.000045,0.023265,0.019589,0.011156,0,0.003005,1.081713,0.001038,15,1,1,0
31.064449,17,26,31.217878,0.298697,0.163462,0.25,0.001781,0.194625,0.299242,0.002872,0.001572,0.002404,0.045702,0.024695,0.038187,0.000028,0.005868,5.774552,0.001781,11,0,2,0
0,0,0,26.536631,0,0,0,-0.000636,0.124004,0.035714,0,0,0,0.017085,0.015198,0.004464,0,0.002144,10.256698,-0.000636,21,0,1,0
258.536264,229,120,262.866564,1.248967,1.10628,0.57971,-0.006063,1.431672,0.752579,0.006034,0.005344,0.002801,0.206697,0.179995,0.094727,0.000029,0.026086,15.224127,-0.006063,20,1,1,0
268,268,0,1851.347276,0.062985,0.062985,0,0.000522,0.875934,1.080081,0.000015,0.000015,0,0.185197,0.110905,0.135833,0,0.023836,0,0.000522,154,1,1,0
767.548044,631,437,782.135768,0.659973,0.542562,0.375752,-0.000287,0.744285,0.515738,0.000567,0.000467,0.000323,0.120242,0.097034,0.067264,0,0.01589,73.279933,-0.000287,109,0,1,0
395.960857,263,296,434.602525,0.687432,0.456597,0.513889,-0.001513,1.005943,1.144928,0.001193,0.000793,0.000892,1.644401,0.991107,1.133509,0.000002,1.633377,236.187462,-0.001513,253,1,1,0
108.55874,56,93,177.89162,0.025135,0.012966,0.021533,-0.000141,0.186947,0.169388,0.000006,0.000003,0.000005,0.036408,0.023503,0.021426,0,0.004617,94.684786,-0.000141,75,1,1,0
134.212518,133,18,162.221251,0.018533,0.018365,0.002486,0.00021,0.158515,0.073227,0.000003,0.000003,0,0.02659,0.021184,0.010304,0,0.003881,59.960411,0.00021,107,1,1,0
180.155488,166,70,279.252738,0.148643,0.136964,0.057756,-0.000541,0.213729,0.184588,0.000123,0.000113,0.000048,0.04321,0.027868,0.023846,0,0.005672,32.627626,-0.000541,106,1,2,0
390.143563,354,164,1889.623324,0.183338,0.166353,0.077068,0.00223,1.365066,0.335349,0.000086,0.000078,0.000036,0.184812,0.172164,0.041925,0,0.023396,134.170645,0.00223,157,1,2,0
326.075145,7,326,1107.578779,0.069128,0.001484,0.069112,0.000073,0.763562,0.315708,0.000015,0,0.000015,0.12505,0.106266,0.04291,0,0.021116,196.246904,0.000073,146,1,1,0
208.777393,82,192,227.395672,0.148385,0.05828,0.136461,-0.002419,0.118185,0.30128,0.000105,0.000041,0.000097,0.041723,0.014793,0.037832,0,0.005276,38.747926,-0.002419,84,1,1,0
8.544004,3,8,26.79899,0.004346,0.001526,0.004069,-0.000101,0.077715,0.080453,0.000002,0.000001,0.000002,0.014237,0.010035,0.008908,0,0.001864,19.532871,-0.000101,20,0,1,0
1159.114317,1139,215,1375.954498,0.261533,0.256995,0.048511,0.000048,2.304168,0.83126,0.000059,0.000058,0.000011,0.357873,0.32631,0.119931,0,0.054346,11.771896,0.000048,72,1,1,0
67,67,0,70.162278,0.072747,0.072747,0,-0.000345,0.166857,0.008515,0.000079,0.000079,0,0.021535,0.020736,0.001066,0,0.002694,27.541611,-0.000345,49,1,1,0
289.110705,167,236,313.630647,0.251839,0.14547,0.205575,0.001058,0.332946,0.43023,0.000219,0.000127,0.000179,0.067732,0.040824,0.052003,0,0.00859,86.233834,0.001058,65,1,1,0
201.101964,109,169,210.355197,0.184836,0.100184,0.155331,0.001954,0.344927,0.522863,0.00017,0.000092,0.000143,0.081141,0.043211,0.065275,0,0.010151,33.597353,0.001954,40,1,1,0
433.240118,424,89,2182.671746,0.342753,0.335443,0.070411,-0.00078,2.101719,1.214597,0.000271,0.000265,0.000056,0.31675,0.265274,0.153612,0,0.040466,74.268496,-0.00078,109,1,2,0
2112.657331,1861,1000,2388.793488,1.458011,1.284334,0.690131,-0.000267,3.48996,2.10672,0.001006,0.000886,0.000476,0.462514,0.361757,0.218594,0.000001,0.048172,26.090605,-0.000267,55,1,1,0
474.675679,254,401,483.158467,0.664812,0.355742,0.561625,0.002093,0.5433,0.855431,0.000931,0.000498,0.000787,0.195612,0.10332,0.162192,0.000001,0.037406,0,0.002093,88,1,1,0
95.603347,26,92,480.496592,0.03907,0.010625,0.037597,-0.00055,0.252877,0.117409,0.000016,0.000004,0.000015,0.04939,0.039235,0.017682,0,0.00901,62.848492,-0.00055,192,0,1,0
450.778216,415,176,1092.038352,0.044858,0.041298,0.017514,0.000154,0.504402,0.972923,0.000004,0.000004,0.000002,0.401804,0.207449,0.33408,0,0.276733,209.528328,0.000154,185,1,1,0
1278.225332,786,1008,1983.124261,0.388873,0.239124,0.306663,0.000341,0.876079,0.68729,0.000118,0.000073,0.000093,0.166982,0.118594,0.091811,0,0.027068,0,0.000341,187,1,1,0
999.958499,109,994,1195.44429,0.214722,0.023406,0.213442,-0.001614,0.236859,0.958831,0.000046,0.000005,0.000046,0.128895,0.030843,0.120443,0,0.016772,1.127547,-0.001614,138,1,1,0
66.007575,66,1,73.442755,0.0024,0.0024,0.000036,-0.000008,0.463955,0.194004,0,0,0,0.066421,0.059128,0.025388,0,0.008586,22.599957,-0.000008,18,1,1,0
163.376865,104,126,164.614508,0.89277,0.568306,0.688525,0.00146,0.717758,0.860119,0.004879,0.003105,0.003762,0.14151,0.090245,0.107714,0.000027,0.017838,9.147075,0.00146,18,1,1,0
255.759653,127,222,376.350246,0.483478,0.240076,0.41966,-0.001836,0.609868,0.548024,0.000914,0.000454,0.000793,0.117367,0.077268,0.069532,0.000002,0.015038,10.113247,-0.001836,51,0,2,0
386,386,0,486.904652,0.671304,0.671304,0,0.005782,1.175439,0.920109,0.001167,0.001167,0,0.246898,0.154386,0.162335,0.000002,0.043763,0,0.005782,38,1,1,0
65.802736,53,39,169.583827,0.00114,0.000918,0.000676,0.000002,0.404723,0.251454,0,0,0,0.142398,0.098277,0.089584,0,0.079378,26.453493,0.000002,56,1,1,0
143,143,0,165.15939,0.217988,0.217988,0,0.002958,0.471078,0.081441,0.000332,0.000332,0,0.064211,0.059172,0.009553,0.000001,0.008069,10.556552,0.002958,39,0,2,0
403.117849,402,30,934.182965,0.179963,0.179464,0.013393,0.00215,1.093568,0.163853,0.00008,0.00008,0.000006,0.178434,0.173171,0.025518,0,0.030998,21.038455,0.00215,116,1,1,0
15.231546,14,6,21.414214,0.01486,0.013659,0.005854,0.00379,0.044408,0.020079,0.000015,0.000013,0.000006,0.007677,0.005448,0.00247,0,0.000953,26.954412,0.00379,38,1,1,0
181.686543,117,139,376.569133,0.00408,0.002627,0.003121,-0.0001,0.107504,0.095026,0,0,0,0.021292,0.013435,0.011863,0,0.002671,171.944597,-0.0001,268,1,1,0
96.17692,95,15,124.435367,0.02531,0.025,0.003947,-0.000413,0.140856,0.058089,0.000007,0.000007,0.000001,0.021065,0.017114,0.006641,0,0.002572,0,-0.000413,77,1,1,0
437.028603,437,5,773.182,0.061089,0.061085,0.000699,-0.000041,0.549415,0.678382,0.000009,0.000009,0,0.123911,0.070526,0.087547,0,0.016071,0.430885,-0.000041,102,0,1,0
84.852814,12,84,511.371877,0.006929,0.00098,0.006859,0.000053,0.191346,0.220982,0.000001,0,0.000001,0.044356,0.025087,0.028571,0,0.005904,102.796437,0.000053,186,1,1,0
329.51176,233,233,409.905172,0.06618,0.046797,0.046797,-0.000141,0.625752,0.484393,0.000013,0.000009,0.000009,0.111065,0.082095,0.063482,0,0.014798,25.609121,-0.000141,62,1,1,0
907.238668,509,751,961.392618,1.322505,0.741983,1.094752,0.001524,0.966071,1.485953,0.001928,0.001082,0.001596,0.26706,0.138821,0.218633,0.000003,0.045751,0.882049,0.001524,66,1,1,0
1054.541607,57,1053,1810.984998,0.161122,0.008709,0.160886,-0.000025,0.391072,0.927121,0.000025,0.000001,0.000025,0.151544,0.049708,0.130852,0,0.0244,255.132979,-0.000025,200,1,1,0
16.492422,16,4,19.414214,0.011908,0.011552,0.002888,-0.000357,0.049667,0.01828,0.000009,0.000008,0.000002,0.009936,0.007646,0.003047,0,0.001792,19.305033,-0.000357,31,1,1,0
780.208306,750,215,934.49235,0.694136,0.66726,0.191281,-0.000444,1.017314,0.364078,0.000618,0.000594,0.00017,0.175347,0.144509,0.058262,0.000001,0.03636,41.645663,-0.000444,101,0,1,0
412.640279,396,116,697.297904,0.021438,0.020574,0.006027,-0.000007,0.45085,0.137957,0.000001,0.000001,0,0.061545,0.056206,0.017124,0,0.007726,21.283247,-0.000007,172,1,1,0
15.652476,7,14,19.242641,0.007277,0.003254,0.006509,0.00018,0.027569,0.064214,0.000003,0.000002,0.000003,0.010245,0.003497,0.008253,0,0.001441,9.662132,0.00018,22,1,1,0
7.81025,5,6,11.650282,0.002781,0.001781,0.002137,0.000373,0.008574,0.044645,0.000001,0.000001,0.000001,0.005709,0.000477,0.005395,0,0.000748,15.482096,0.000373,14,1,1,0
938.375724,657,670,1493.152457,0.432232,0.302626,0.308614,0.0002,0.718538,1.064172,0.000199,0.000139,0.000142,0.104522,0.05531,0.081695,0,0.008049,0,0.0002,84,1,1,0
244.034834,177,168,262.132645,0.314073,0.227799,0.216216,-0.001706,0.388657,0.37147,0.000404,0.000293,0.000278,0.073198,0.04927,0.047295,0.000001,0.009375,45.121123,-0.001706,57,1,1,0
85.375641,83,20,93.17579,0.046349,0.04506,0.010858,0.000645,0.212919,0.049443,0.000025,0.000024,0.000006,0.037245,0.034627,0.007594,0,0.007203,77.552092,0.000645,52,1,1,0
6.324555,2,6,23.414214,0.008098,0.002561,0.007682,0.000078,0.008356,0.103756,0.00001,0.000003,0.00001,0.01339,0.000868,0.012938,0,0.001807,19.219608,0.000078,22,0,1,0
5.830952,5,3,7.414214,0.000833,0.000714,0.000429,0.000829,0.040476,0.008137,0,0,0,0.005624,0.005317,0.000725,0,0.000837,12.865329,0.000829,14,1,1,0
358.825863,316,170,2053.313112,0.025312,0.022291,0.011992,0.000445,0.968185,0.177508,0.000002,0.000002,0.000001,0.125963,0.121854,0.02219,0,0.015936,149.7936,0.000445,254,1,1,0
1,1,0,67.434501,0.002404,0.002404,0,-0.001876,0.156443,0.083999,0.000006,0.000006,0,0.023671,0.018643,0.010138,0,0.002896,18.974892,-0.001876,38,0,1,0
853.859473,790,324,917.048353,0.365522,0.338185,0.138699,0.000727,0.942801,0.420594,0.000156,0.000145,0.000059,0.138242,0.118805,0.053087,0,0.017842,64.61827,0.000727,102,1,2,0
17,8,15,17.883627,0.081731,0.038462,0.072115,-0.001497,0.050758,0.109091,0.000393,0.000185,0.000347,0.014958,0.005738,0.013029,0.000002,0.001822,0.713667,-0.001497,15,1,1,0
334.574357,302,144,392.666257,0.645896,0.583012,0.277992,0.003354,0.730166,0.353182,0.001247,0.001126,0.000537,0.126486,0.099514,0.047028,0.000002,0.017596,9.838835,0.003354,55,0,1,0
14.317821,13,6,93.027673,0.009787,0.008886,0.004101,-0.000205,0.159771,0.071703,0.000007,0.000006,0.000003,0.023469,0.019598,0.008637,0,0.002906,37.171735,-0.000205,56,1,1,0
670.788342,514,431,686.707454,0.734708,0.562979,0.47207,0.002514,2.409465,1.993423,0.000805,0.000617,0.000517,0.407738,0.308026,0.25408,0.000001,0.05258,0,0.002514,27,1,1,0
138.928039,130,49,354.474285,0.1332,0.12464,0.04698,-0.023798,0.503112,1.140249,0.000128,0.00012,0.000045,1.292176,0.485737,1.092531,0,1.266795,111.83227,-0.023798,241,1,1,0
524.344353,524,19,694.696105,0.251123,0.250958,0.0091,0.000702,0.862626,0.240312,0.00012,0.00012,0.000004,0.134148,0.113838,0.032632,0,0.021141,60.872693,0.000702,80,1,1,0
310.04032,310,5,325.351318,0.263416,0.263381,0.004248,0.002297,0.517405,0.103752,0.000224,0.000224,0.000004,0.102137,0.097842,0.019606,0,0.019591,53.689093,0.002297,111,1,1,0
466.241354,466,15,496.376052,0.498121,0.497863,0.016026,-0.000866,1.284203,0.045308,0.000532,0.000532,0.000017,0.162316,0.160233,0.005199,0.000001,0.020262,11.090178,-0.000866,47,0,2,0
191.366141,45,186,328.546008,0.024159,0.005681,0.023482,-0.000159,0.263387,0.360193,0.000003,0.000001,0.000003,0.091988,0.05504,0.053547,0,0.034758,78.436705,-0.000159,86,1,1,0
161.012422,161,2,166.111111,0.428225,0.428191,0.005319,-0.000138,0.734942,0.03699,0.001139,0.001139,0.000014,0.0928,0.0921,0.004806,0.000003,0.01165,17.496543,-0.000138,28,0,1,0
74.242845,66,34,76.196844,0.707075,0.628571,0.32381,0.015677,0.519136,0.267593,0.006734,0.005986,0.003084,0.077255,0.066861,0.034709,0.000064,0.010257,7.855634,0.015677,16,0,2,0
38.013156,38,1,38.236068,0.008097,0.008094,0.000213,-0,0.129503,0.003906,0.000002,0.000002,0,0.015748,0.015633,0.000488,0,0.001937,23.803539,-0,32,1,1,0
411.176361,405,71,802.547725,0.184881,0.182104,0.031924,-0.000239,1.182792,0.201028,0.000083,0.000082,0.000014,0.155309,0.14908,0.025002,0,0.019607,43.619434,-0.000239,81,0,1,0
238.119718,226,75,259.136685,0.142331,0.135087,0.04483,-0.000453,0.28709,0.096058,0.000085,0.000081,0.000027,0.06094,0.053103,0.017857,0,0.011538,34.544031,-0.000453,139,1,1,0
113.278418,84,76,122.81067,0.106766,0.079171,0.071631,0.001621,0.217042,0.181657,0.000101,0.000075,0.000068,0.055215,0.040661,0.032086,0,0.012198,0.254031,0.001621,64,1,1,0
774.326159,395,666,922.805296,1.162652,0.593093,1,-0.002994,1.090206,2.157862,0.001746,0.000891,0.001502,0.405344,0.174965,0.350765,0.000003,0.07153,60.93024,-0.002994,53,1,1,0
104.403065,62,84,135.912875,0.342305,0.203279,0.27541,-0.004649,0.322546,0.362566,0.001122,0.000666,0.000903,0.070012,0.039973,0.046098,0.000004,0.008866,8.889583,-0.004649,30,1,2,0
814.474063,802,142,1029.032479,0.073054,0.071935,0.012737,0.000414,0.568106,0.365525,0.000007,0.000006,0.000001,0.07272,0.058579,0.037662,0,0.007539,170.87382,0.000414,148,0,1,0
106.892469,95,49,158.541009,0.020748,0.018439,0.009511,0.000302,0.109115,0.104662,0.000004,0.000004,0.000002,0.020687,0.013826,0.012997,0,0.002629,45.610257,0.000302,113,1,1,0
38.327536,37,10,171.527347,0.016499,0.015928,0.004305,-0.000346,0.130316,0.170223,0.000007,0.000007,0.000002,0.030941,0.017718,0.022875,0,0.004433,11.345049,-0.000346,95,1,1,0
1210.739031,1175,292,1502.82299,0.815312,0.791246,0.196633,-0.000255,1.605632,0.306573,0.000549,0.000533,0.000132,0.162315,0.158616,0.029358,0,0.016444,8.629406,-0.000255,86,1,1,0
190.515091,86,170,194.691162,0.59536,0.26875,0.53125,-0.002709,0.332171,0.658662,0.00186,0.00084,0.00166,0.093829,0.04131,0.082048,0.000006,0.011712,17.038226,-0.002709,32,1,1,0
25.019992,25,1,25.812559,0.069116,0.069061,0.002762,-0.001728,0.21638,0.022751,0.000191,0.000191,0.000008,0.037208,0.036319,0.003603,0.000001,0.00657,18.390261,-0.001728,18,0,1,0
