client timestamp,button,state,x,y
43,NoButton,Move,510,278
43,NoButton,Move,511,279
43,NoButton,Move,522,288
43,NoButton,Move,528,295
51,NoButton,Move,537,302
59,NoButton,Move,548,312
67,NoButton,Move,560,321
75,NoButton,Move,574,331
83,NoButton,Move,588,341
91,NoButton,Move,602,350
99,NoButton,Move,613,357
107,NoButton,Move,624,365
115,NoButton,Move,635,373
123,NoButton,Move,645,380
131,NoButton,Move,654,388
139,NoButton,Move,663,397
147,NoButton,Move,671,406
155,NoButton,Move,680,416
163,NoButton,Move,687,426
171,NoButton,Move,696,436
179,NoButton,Move,704,446
187,NoButton,Move,710,453
195,NoButton,Move,717,462
203,NoButton,Move,722,468
211,NoButton,Move,726,471
219,NoButton,Move,728,475
227,NoButton,Move,730,477
235,NoButton,Move,730,479
243,NoButton,Move,732,480
251,NoButton,Move,732,481
363,NoButton,Move,732,481
371,NoButton,Move,732,481
379,NoButton,Move,730,482
387,NoButton,Move,727,482
395,NoButton,Move,726,483
403,NoButton,Move,725,483
411,NoButton,Move,724,483
419,NoButton,Move,723,483
427,NoButton,Move,722,483
435,NoButton,Move,720,483
443,NoButton,Move,719,483
451,NoButton,Move,718,483
459,NoButton,Move,717,483
467,NoButton,Move,714,483
475,NoButton,Move,711,483
483,NoButton,Move,710,483
491,NoButton,Move,705,483
499,NoButton,Move,701,482
507,NoButton,Move,698,481
515,NoButton,Move,693,480
523,NoButton,Move,688,479
531,NoButton,Move,682,478
539,NoButton,Move,676,477
547,NoButton,Move,669,476
555,NoButton,Move,662,474
563,NoButton,Move,653,472
571,NoButton,Move,643,470
579,NoButton,Move,634,468
587,NoButton,Move,620,466
595,NoButton,Move,607,462
603,NoButton,Move,593,460
611,NoButton,Move,581,458
619,NoButton,Move,569,456
627,NoButton,Move,558,452
635,NoButton,Move,549,450
643,NoButton,Move,540,448
651,NoButton,Move,535,446
659,NoButton,Move,530,444
667,NoButton,Move,528,443
675,NoButton,Move,527,442
795,NoButton,Move,528,442
803,NoButton,Move,532,442
811,NoButton,Move,538,442
819,NoButton,Move,548,442
827,NoButton,Move,558,442
835,NoButton,Move,572,442
844,NoButton,Move,588,442
852,NoButton,Move,610,442
859,NoButton,Move,634,442
867,NoButton,Move,656,442
875,NoButton,Move,681,442
883,NoButton,Move,708,442
891,NoButton,Move,738,442
899,NoButton,Move,765,442
913,NoButton,Move,790,442
915,NoButton,Move,814,442
923,NoButton,Move,839,442
932,NoButton,Move,861,442
939,NoButton,Move,880,442
947,NoButton,Move,895,440
955,NoButton,Move,909,438
963,NoButton,Move,919,434
971,NoButton,Move,929,430
979,NoButton,Move,939,425
987,NoButton,Move,946,418
995,NoButton,Move,954,412
1003,NoButton,Move,960,404
1011,NoButton,Move,967,394
1019,NoButton,Move,972,385
1027,NoButton,Move,978,374
1035,NoButton,Move,982,361
1044,NoButton,Move,988,350
1051,NoButton,Move,992,338
1059,NoButton,Move,995,326
1067,NoButton,Move,997,315
1075,NoButton,Move,998,304
1083,NoButton,Move,998,297
1091,NoButton,Move,998,289
1099,NoButton,Move,996,283
1107,NoButton,Move,994,279
1115,NoButton,Move,990,272
1123,NoButton,Move,986,267
