client timestamp,button,state,x,y
173,NoButton,Move,476,218
184,NoButton,Move,497,222
196,NoButton,Move,523,227
208,NoButton,Move,544,231
220,NoButton,Move,558,234
232,NoButton,Move,576,241
244,NoButton,Move,594,245
256,NoButton,Move,616,252
268,NoButton,Move,637,261
279,NoButton,Move,650,268
291,NoButton,Move,665,276
304,NoButton,Move,681,286
316,NoButton,Move,703,299
327,NoButton,Move,717,309
340,NoButton,Move,733,320
351,NoButton,Move,743,329
364,NoButton,Move,759,340
375,NoButton,Move,775,351
387,NoButton,Move,795,360
399,NoButton,Move,812,371
412,NoButton,Move,827,378
423,NoButton,Move,847,385
435,NoButton,Move,865,389
447,NoButton,Move,880,396
459,NoButton,Move,898,398
472,NoButton,Move,910,401
483,NoButton,Move,924,405
495,NoButton,Move,937,407
507,NoButton,Move,950,410
519,NoButton,Move,963,413
531,NoButton,Move,972,415
543,NoButton,Move,980,415
555,NoButton,Move,986,415
567,NoButton,Move,990,415
581,NoButton,Move,995,415
653,Left,Pressed,995,415
663,NoButton,Drag,997,415
664,NoButton,Drag,1002,413
676,NoButton,Drag,1003,412
688,NoButton,Drag,1004,410
700,NoButton,Drag,1006,408
712,NoButton,Drag,1006,407
725,NoButton,Drag,1006,405
737,NoButton,Drag,1006,403
748,NoButton,Drag,1006,401
749,Left,Released,1006,401
761,NoButton,Move,1005,400
772,NoButton,Move,1002,398
867,NoButton,Move,980,398
879,NoButton,Move,960,395
890,NoButton,Move,941,395
903,NoButton,Move,921,395
914,NoButton,Move,903,392
927,NoButton,Move,883,389
939,NoButton,Move,864,385
950,NoButton,Move,842,378
962,NoButton,Move,819,369
975,NoButton,Move,798,357
987,NoButton,Move,777,345
999,NoButton,Move,763,335
1011,NoButton,Move,742,322
1022,NoButton,Move,721,310
1034,NoButton,Move,704,299
1047,NoButton,Move,683,287
1059,NoButton,Move,669,277
1070,NoButton,Move,654,269
1082,NoButton,Move,638,262
1095,NoButton,Move,625,255
1106,NoButton,Move,613,249
1118,NoButton,Move,607,244
1130,NoButton,Move,601,241
1142,NoButton,Move,596,238
1154,NoButton,Move,594,236
1166,NoButton,Move,592,234
1178,NoButton,Move,590,232
1192,NoButton,Move,589,230
1263,Left,Pressed,589,230
1323,Left,Released,589,230
1466,NoButton,Move,599,242
1478,NoButton,Move,612,266
1490,NoButton,Move,626,288
1502,NoButton,Move,638,309
1514,NoButton,Move,649,325
1526,NoButton,Move,657,335
1538,NoButton,Move,668,344
1550,NoButton,Move,680,351
1562,NoButton,Move,693,357
1574,NoButton,Move,705,360
1586,NoButton,Move,718,363
1598,NoButton,Move,732,367
1610,NoButton,Move,749,370
1622,NoButton,Move,768,374
1634,NoButton,Move,782,381
1646,NoButton,Move,796,384
1658,NoButton,Move,809,387
1669,NoButton,Move,822,390
1681,NoButton,Move,835,390
1693,NoButton,Move,844,390
1705,NoButton,Move,852,390
1719,NoButton,Move,858,389
1780,Left,Pressed,858,389
1790,NoButton,Drag,860,387
1791,NoButton,Drag,864,385
1803,NoButton,Drag,869,383
1815,NoButton,Drag,875,380
1827,NoButton,Drag,881,377
1839,NoButton,Drag,889,371
1851,NoButton,Drag,898,365
1851,Left,Released,898,365
1863,NoButton,Move,908,358
1875,NoButton,Move,923,348
1886,NoButton,Move,945,331
1981,NoButton,Move,949,318
1993,NoButton,Move,952,310
2005,NoButton,Move,955,302
2017,NoButton,Move,958,296
2029,NoButton,Move,960,290
2040,NoButton,Move,960,285
2052,NoButton,Move,960,280
2066,NoButton,Move,960,278
2076,NoButton,Move,960,276
2088,NoButton,Move,960,275
2100,NoButton,Move,960,273
2112,NoButton,Move,958,270
2126,NoButton,Move,956,269
2174,Left,Pressed,956,269
2184,NoButton,Drag,956,268
2186,NoButton,Drag,954,266
2198,NoButton,Drag,954,265
2210,NoButton,Drag,953,265
2222,NoButton,Drag,952,265
2234,NoButton,Drag,951,265
2234,Left,Released,951,265
2259,NoButton,Move,946,263
2271,NoButton,Move,944,263
2364,NoButton,Move,933,260
2376,NoButton,Move,920,257
2388,NoButton,Move,912,255
2401,NoButton,Move,904,253
2412,NoButton,Move,898,251
2424,NoButton,Move,892,249
2436,NoButton,Move,888,247
2448,NoButton,Move,883,245
2461,NoButton,Move,881,244
2472,NoButton,Move,879,244
2484,NoButton,Move,877,242
2496,NoButton,Move,876,241
2544,NoButton,Move,876,241
2556,NoButton,Move,878,241
2568,NoButton,Move,880,241
2580,NoButton,Move,881,241
2592,NoButton,Move,881,240
2604,NoButton,Move,882,240
2616,NoButton,Move,884,238
2640,NoButton,Move,884,237
2665,NoButton,Move,883,236
2774,Left,Pressed,883,236
2846,Left,Released,883,236
