client timestamp,button,state,x,y
10,NoButton,Move,518,266
15,NoButton,Move,520,268
23,NoButton,Move,524,269
31,NoButton,Move,528,272
39,NoButton,Move,534,275
47,NoButton,Move,541,278
55,NoButton,Move,550,282
63,NoButton,Move,558,288
71,NoButton,Move,567,293
79,NoButton,Move,576,299
87,NoButton,Move,583,303
95,NoButton,Move,590,306
104,NoButton,Move,595,309
111,NoButton,Move,598,311
120,NoButton,Move,600,313
127,NoButton,Move,602,316
135,NoButton,Move,604,318
143,NoButton,Move,607,323
151,NoButton,Move,610,327
159,NoButton,Move,614,333
167,NoButton,Move,617,338
175,NoButton,Move,621,344
183,NoButton,Move,624,350
191,NoButton,Move,627,355
199,NoButton,Move,631,358
207,NoButton,Move,634,362
215,NoButton,Move,635,364
223,NoButton,Move,637,366
231,NoButton,Move,638,368
239,NoButton,Move,640,369
248,NoButton,Move,640,370
264,NoButton,Move,640,370
279,NoButton,Move,641,372
296,NoButton,Move,641,372
304,NoButton,Move,642,373
312,NoButton,Move,643,374
319,NoButton,Move,644,375
328,NoButton,Move,645,376
336,NoButton,Move,646,377
344,NoButton,Move,649,380
352,NoButton,Move,651,382
359,NoButton,Move,653,383
367,NoButton,Move,656,385
375,NoButton,Move,660,387
383,NoButton,Move,663,389
392,NoButton,Move,665,391
399,NoButton,Move,668,392
408,NoButton,Move,671,393
415,NoButton,Move,673,394
424,NoButton,Move,675,394
432,NoButton,Move,677,395
440,NoButton,Move,678,396
512,NoButton,Move,679,396
519,NoButton,Move,681,396
528,NoButton,Move,684,397
536,NoButton,Move,690,398
544,NoButton,Move,695,398
551,NoButton,Move,705,398
560,NoButton,Move,715,398
568,NoButton,Move,729,398
575,NoButton,Move,743,398
584,NoButton,Move,765,398
592,NoButton,Move,792,398
600,NoButton,Move,828,398
608,NoButton,Move,868,398
616,NoButton,Move,912,398
624,NoButton,Move,955,398
631,NoButton,Move,1001,398
639,NoButton,Move,1053,398
647,NoButton,Move,1101,398
656,NoButton,Move,1147,398
664,NoButton,Move,1192,395
672,NoButton,Move,1224,389
680,NoButton,Move,1249,386
687,NoButton,Move,1265,382
695,NoButton,Move,1276,379
704,NoButton,Move,1281,377
712,NoButton,Move,1283,376
720,NoButton,Move,1284,376
744,NoButton,Move,1284,374
751,NoButton,Move,1281,372
760,NoButton,Move,1276,370
767,NoButton,Move,1272,368
776,NoButton,Move,1266,366
784,NoButton,Move,1260,365
792,NoButton,Move,1256,365
800,NoButton,Move,1245,363
823,NoButton,Move,1236,362
823,NoButton,Move,1222,360
824,NoButton,Move,1207,358
832,NoButton,Move,1186,353
840,NoButton,Move,1160,349
848,NoButton,Move,1139,345
856,NoButton,Move,1117,337
863,NoButton,Move,1094,330
871,NoButton,Move,1074,319
879,NoButton,Move,1061,314
887,NoButton,Move,1050,307
895,NoButton,Move,1042,303
903,NoButton,Move,1037,299
911,NoButton,Move,1035,297
919,NoButton,Move,1032,295
927,NoButton,Move,1032,295
935,NoButton,Move,1031,294
944,NoButton,Move,1031,293
951,NoButton,Move,1030,293
967,NoButton,Move,1028,292
975,NoButton,Move,1028,291
983,NoButton,Move,1026,290
991,NoButton,Move,1026,290
1015,NoButton,Move,1024,289
1024,NoButton,Move,1022,288
1032,NoButton,Move,1018,286
1039,NoButton,Move,1014,284
1048,NoButton,Move,1008,281
1056,NoButton,Move,1001,278
1063,NoButton,Move,992,275
1072,NoButton,Move,983,273
1079,NoButton,Move,972,271
1088,NoButton,Move,960,270
1096,NoButton,Move,947,268
1104,NoButton,Move,932,265
1112,NoButton,Move,916,263
1119,NoButton,Move,902,262
1128,NoButton,Move,887,262
1136,NoButton,Move,873,262
1144,NoButton,Move,859,262
1152,NoButton,Move,846,262
1159,NoButton,Move,834,262
1168,NoButton,Move,824,262
1175,NoButton,Move,812,262
1184,NoButton,Move,800,263
1191,NoButton,Move,789,264
1200,NoButton,Move,779,266
1208,NoButton,Move,767,268
1216,NoButton,Move,755,271
1224,NoButton,Move,744,273
1232,NoButton,Move,734,276
1240,NoButton,Move,725,279
1248,NoButton,Move,715,284
1256,NoButton,Move,704,287
1264,NoButton,Move,694,291
1272,NoButton,Move,685,297
1280,NoButton,Move,676,302
1288,NoButton,Move,670,307
1296,NoButton,Move,665,313
1304,NoButton,Move,661,319
1312,NoButton,Move,659,325
1319,NoButton,Move,658,332
1327,NoButton,Move,657,340
1336,NoButton,Move,657,351
1344,NoButton,Move,660,363
1352,NoButton,Move,666,377
1360,NoButton,Move,675,391
1368,NoButton,Move,685,401
1376,NoButton,Move,700,411
1384,NoButton,Move,725,419
1392,NoButton,Move,756,424
1400,NoButton,Move,795,425
1408,NoButton,Move,839,421
1415,NoButton,Move,885,411
1423,NoButton,Move,930,400
1431,NoButton,Move,976,389
1440,NoButton,Move,1022,377
1448,NoButton,Move,1062,366
1455,NoButton,Move,1095,354
1463,NoButton,Move,1124,342
1471,NoButton,Move,1145,330
1479,NoButton,Move,1158,321
1487,NoButton,Move,1167,316
1495,NoButton,Move,1172,312
1503,NoButton,Move,1174,310
1511,NoButton,Move,1175,309
1519,NoButton,Move,1176,308
1575,NoButton,Move,1176,307
1583,NoButton,Move,1173,307
1591,NoButton,Move,1167,309
1599,NoButton,Move,1159,311
1608,NoButton,Move,1148,313
1616,NoButton,Move,1132,317
1624,NoButton,Move,1112,320
1631,NoButton,Move,1091,324
1640,NoButton,Move,1065,328
1647,NoButton,Move,1038,335
1656,NoButton,Move,1012,339
1664,NoButton,Move,990,345
1672,NoButton,Move,976,350
1680,NoButton,Move,966,354
1688,NoButton,Move,959,357
1695,NoButton,Move,955,359
1703,NoButton,Move,953,360
1711,NoButton,Move,953,360
1719,NoButton,Move,952,360
1751,NoButton,Move,952,360
1759,NoButton,Move,951,361
1775,NoButton,Move,950,361
1783,NoButton,Move,948,361
1792,NoButton,Move,946,361
1800,NoButton,Move,940,361
1808,NoButton,Move,934,361
1816,NoButton,Move,924,361
1824,NoButton,Move,911,362
1832,NoButton,Move,898,364
1840,NoButton,Move,884,366
1848,NoButton,Move,867,369
1856,NoButton,Move,845,370
1864,NoButton,Move,817,372
1872,NoButton,Move,795,372
1880,NoButton,Move,771,372
1888,NoButton,Move,745,371
1896,NoButton,Move,727,369
1903,NoButton,Move,714,365
1912,NoButton,Move,703,361
1919,NoButton,Move,694,357
1928,NoButton,Move,687,351
1935,NoButton,Move,682,348
1943,NoButton,Move,678,343
1952,NoButton,Move,677,339
1960,NoButton,Move,674,336
1968,NoButton,Move,673,334
1975,NoButton,Move,671,331
1985,NoButton,Move,669,326
1992,NoButton,Move,666,320
2000,NoButton,Move,663,314
2007,NoButton,Move,659,308
2016,NoButton,Move,657,304
2023,NoButton,Move,655,301
2032,NoButton,Move,654,300
2039,NoButton,Move,654,299
2079,Left,Pressed,654,299
2160,Left,Released,654,299
2167,NoButton,Move,654,298
2175,NoButton,Move,656,296
2183,NoButton,Move,657,295
2191,NoButton,Move,658,295
2200,NoButton,Move,660,295
2207,NoButton,Move,665,295
2215,NoButton,Move,676,295
2224,NoButton,Move,689,295
2231,NoButton,Move,707,295
2240,NoButton,Move,732,295
2248,NoButton,Move,754,295
2255,NoButton,Move,773,295
2263,NoButton,Move,792,295
2272,NoButton,Move,809,295
2279,NoButton,Move,822,295
2287,NoButton,Move,834,295
2295,NoButton,Move,843,295
2303,NoButton,Move,851,295
2311,NoButton,Move,859,295
2319,NoButton,Move,864,295
2327,NoButton,Move,870,294
2335,NoButton,Move,873,293
2343,NoButton,Move,878,291
2351,NoButton,Move,881,290
2359,NoButton,Move,884,289
2367,NoButton,Move,888,286
2375,NoButton,Move,892,284
2383,NoButton,Move,896,282
2391,NoButton,Move,899,280
2399,NoButton,Move,904,278
2408,NoButton,Move,908,277
2415,NoButton,Move,912,275
2423,NoButton,Move,917,275
2431,NoButton,Move,920,273
2439,NoButton,Move,921,272
2447,NoButton,Move,922,272
2496,Left,Pressed,922,272
2535,NoButton,Drag,923,271
2543,NoButton,Drag,923,271
2551,NoButton,Drag,926,269
2559,NoButton,Drag,928,267
2560,Left,Released,928,267
2567,NoButton,Move,931,263
2575,NoButton,Move,936,261
2583,NoButton,Move,940,259
2591,NoButton,Move,945,257
2599,NoButton,Move,949,254
2607,NoButton,Move,954,252
2615,NoButton,Move,957,251
2623,NoButton,Move,959,250
2639,NoButton,Move,960,250
2671,NoButton,Move,960,249
2695,NoButton,Move,962,249
2703,NoButton,Move,962,249
2711,NoButton,Move,963,249
2727,NoButton,Move,964,248
2751,NoButton,Move,965,248
2775,NoButton,Move,965,248
2783,NoButton,Move,967,248
2791,NoButton,Move,970,248
2799,NoButton,Move,973,248
2807,NoButton,Move,976,248
2815,NoButton,Move,978,248
2823,NoButton,Move,980,248
2831,NoButton,Move,982,248
2839,NoButton,Move,985,248
2847,NoButton,Move,986,248
2855,NoButton,Move,987,248
2863,NoButton,Move,988,248
2871,NoButton,Move,990,248
2879,NoButton,Move,991,248
2887,NoButton,Move,993,247
2895,NoButton,Move,994,247
2903,NoButton,Move,997,247
2911,NoButton,Move,1001,247
2919,NoButton,Move,1005,247
2927,NoButton,Move,1009,247
2935,NoButton,Move,1014,247
2943,NoButton,Move,1017,247
2951,NoButton,Move,1020,247
2959,NoButton,Move,1022,247
2967,NoButton,Move,1022,247
2975,NoButton,Move,1023,247
2991,Left,Pressed,1023,247
3047,Left,Released,1023,247
