client timestamp,button,state,x,y
350,NoButton,Move,581,289
360,NoButton,Move,643,339
372,NoButton,Move,714,390
383,NoButton,Move,777,440
395,NoButton,Move,849,486
407,NoButton,Move,913,522
419,NoButton,Move,969,547
431,NoButton,Move,1031,565
443,NoButton,Move,1090,578
455,NoButton,Move,1142,583
467,NoButton,Move,1199,583
479,NoButton,Move,1232,583
491,NoButton,Move,1250,580
503,NoButton,Move,1272,573
515,NoButton,Move,1300,565
527,NoButton,Move,1322,558
539,NoButton,Move,1337,550
551,NoButton,Move,1350,544
563,NoButton,Move,1360,538
575,NoButton,Move,1372,531
587,NoButton,Move,1378,525
599,NoButton,Move,1377,518
611,NoButton,Move,1371,513
622,NoButton,Move,1370,511
634,NoButton,Move,1366,510
646,NoButton,Move,1365,509
659,NoButton,Move,1365,506
671,NoButton,Move,1364,505
683,NoButton,Move,1359,503
695,NoButton,Move,1345,497
707,NoButton,Move,1314,487
719,NoButton,Move,1263,475
730,NoButton,Move,1209,459
743,NoButton,Move,1163,444
754,NoButton,Move,1133,434
767,NoButton,Move,1105,426
779,NoButton,Move,1078,418
791,NoButton,Move,1051,410
803,NoButton,Move,1022,405
814,NoButton,Move,988,400
827,NoButton,Move,960,397
839,NoButton,Move,935,397
850,NoButton,Move,907,394
862,NoButton,Move,882,394
874,NoButton,Move,856,391
886,NoButton,Move,843,391
899,NoButton,Move,831,388
911,NoButton,Move,823,388
923,NoButton,Move,818,388
935,NoButton,Move,815,388
947,NoButton,Move,813,389
959,NoButton,Move,812,390
971,NoButton,Move,810,393
983,NoButton,Move,808,395
994,NoButton,Move,802,400
1006,NoButton,Move,792,405
1019,NoButton,Move,780,409
1031,NoButton,Move,767,414
1042,NoButton,Move,754,418
1054,NoButton,Move,742,423
1066,NoButton,Move,727,431
1078,NoButton,Move,712,438
1091,NoButton,Move,699,445
1103,NoButton,Move,685,456
1115,NoButton,Move,675,462
1126,NoButton,Move,662,469
1138,NoButton,Move,653,476
1150,NoButton,Move,647,479
1162,NoButton,Move,643,481
1174,NoButton,Move,640,484
1186,NoButton,Move,638,485
1198,NoButton,Move,637,487
1210,NoButton,Move,635,488
1221,NoButton,Move,634,489
1234,NoButton,Move,633,489
1246,NoButton,Move,631,491
1258,NoButton,Move,629,491
1270,NoButton,Move,628,492
1282,NoButton,Move,626,492
1294,NoButton,Move,625,492
1342,NoButton,Move,625,492
1354,NoButton,Move,626,491
1366,NoButton,Move,627,489
1380,NoButton,Move,628,488
1440,Left,Pressed,628,488
1452,NoButton,Drag,628,486
1487,NoButton,Drag,630,485
1493,Left,Released,630,485
1617,NoButton,Move,645,486
1629,NoButton,Move,663,490
1641,NoButton,Move,690,498
1654,NoButton,Move,724,503
1666,NoButton,Move,751,508
1677,NoButton,Move,779,511
1689,NoButton,Move,813,514
1702,NoButton,Move,840,514
1713,NoButton,Move,859,514
1726,NoButton,Move,885,512
1737,NoButton,Move,906,508
1749,NoButton,Move,927,504
1762,NoButton,Move,950,495
1773,NoButton,Move,970,488
1785,NoButton,Move,990,479
1798,NoButton,Move,1009,472
1809,NoButton,Move,1022,465
1821,NoButton,Move,1031,460
1833,NoButton,Move,1037,455
1845,NoButton,Move,1042,452
1857,NoButton,Move,1046,449
1869,NoButton,Move,1048,448
1881,NoButton,Move,1049,446
1892,NoButton,Move,1049,445
1905,NoButton,Move,1049,444
1917,NoButton,Move,1049,442
1929,NoButton,Move,1049,441
1941,NoButton,Move,1047,439
1953,NoButton,Move,1043,439
1965,NoButton,Move,1040,438
1977,NoButton,Move,1035,435
1989,NoButton,Move,1027,430
2001,NoButton,Move,1011,420
2013,NoButton,Move,990,406
2025,NoButton,Move,973,393
2037,NoButton,Move,956,382
2049,NoButton,Move,934,373
2061,NoButton,Move,906,363
2073,NoButton,Move,883,354
2085,NoButton,Move,863,346
2097,NoButton,Move,845,342
2109,NoButton,Move,832,338
2121,NoButton,Move,819,335
2134,NoButton,Move,810,332
2145,NoButton,Move,802,330
2157,NoButton,Move,794,328
2169,NoButton,Move,788,326
2181,NoButton,Move,780,324
2193,NoButton,Move,772,324
2205,NoButton,Move,762,322
2217,NoButton,Move,757,322
2229,NoButton,Move,751,320
2241,NoButton,Move,745,318
2253,NoButton,Move,741,315
2265,NoButton,Move,736,313
2276,NoButton,Move,731,308
2288,NoButton,Move,726,305
2301,NoButton,Move,720,300
2312,NoButton,Move,714,297
2324,NoButton,Move,709,294
2337,NoButton,Move,703,292
2349,NoButton,Move,697,291
2361,NoButton,Move,692,291
2373,NoButton,Move,689,291
2384,NoButton,Move,685,291
2396,NoButton,Move,683,291
2408,NoButton,Move,681,291
2421,NoButton,Move,679,291
2433,NoButton,Move,675,291
2444,NoButton,Move,673,291
2456,NoButton,Move,668,289
2468,NoButton,Move,663,286
2480,NoButton,Move,658,283
2492,NoButton,Move,654,280
2505,NoButton,Move,651,278
